# 月行九道 — Ecliptic latitude β envelope (local extrema)
# DE440 1900–2100, 1-day steps
#
# day         beta(deg)    type
# ----------  -----------  ----  (1=max, -1=min)
  62771.0000     -5.100756  -1
  62784.0000      5.047079   1
  62798.0000     -5.015406  -1
  62811.0000      5.004604   1
  62825.0000     -5.052135  -1
  62838.0000      5.103447   1
  62852.0000     -5.162484  -1
  62865.0000      5.248850   1
  62880.0000     -5.295019  -1
  62892.0000      5.291088   1
  62907.0000     -5.278486  -1
  62920.0000      5.222797   1
  62934.0000     -5.148995  -1
  62947.0000      5.095184   1
  62961.0000     -5.024539  -1
  62974.0000      5.013700   1
  62988.0000     -4.998211  -1
  63001.0000      5.055829   1
  63016.0000     -5.130633  -1
  63028.0000      5.175590   1
  63043.0000     -5.267431  -1
  63056.0000      5.274747   1
  63070.0000     -5.290851  -1
  63083.0000      5.285693   1
  63098.0000     -5.199752  -1
  63110.0000      5.162786   1
  63125.0000     -5.069523  -1
  63137.0000      5.007451   1
  63152.0000     -5.003458  -1
  63165.0000      5.008012   1
  63179.0000     -5.080640  -1
  63192.0000      5.136340   1
  63206.0000     -5.221449  -1
  63219.0000      5.275855   1
  63234.0000     -5.284613  -1
  63246.0000      5.297005   1
  63261.0000     -5.247071  -1
  63273.0000      5.160906   1
  63288.0000     -5.109856  -1
  63301.0000      5.057050   1
  63315.0000     -5.012147  -1
  63328.0000      5.017245   1
  63342.0000     -5.037790  -1
  63355.0000      5.085081   1
  63369.0000     -5.152068  -1
  63382.0000      5.194036   1
  63397.0000     -5.254251  -1
  63410.0000      5.273257   1
  63424.0000     -5.282281  -1
  63437.0000      5.246297   1
  63451.0000     -5.174140  -1
  63464.0000      5.114435   1
  63478.0000     -5.033380  -1
  63491.0000      4.981282   1
  63505.0000     -4.989649  -1
  63519.0000      5.027180   1
  63532.0000     -5.081050  -1
  63546.0000      5.173778   1
  63560.0000     -5.216334  -1
  63573.0000      5.278591   1
  63587.0000     -5.291438  -1
  63600.0000      5.244093   1
  63614.0000     -5.205558  -1
  63628.0000      5.119824   1
  63641.0000     -5.053212  -1
  63655.0000      5.025423   1
  63668.0000     -4.978365  -1
  63682.0000      5.020736   1
  63695.0000     -5.035517  -1
  63709.0000      5.101767   1
  63723.0000     -5.166941  -1
  63737.0000      5.237918   1
  63750.0000     -5.279465  -1
  63764.0000      5.286435   1
  63777.0000     -5.260261  -1
  63791.0000      5.204110   1
  63804.0000     -5.121405  -1
  63818.0000      5.058193   1
  63832.0000     -4.996401  -1
  63846.0000      4.971781   1
  63859.0000     -4.993443  -1
  63873.0000      5.071068   1
  63886.0000     -5.117481  -1
  63900.0000      5.217633   1
  63913.0000     -5.264596  -1
  63927.0000      5.275532   1
  63940.0000     -5.292058  -1
  63955.0000      5.224445   1
  63967.0000     -5.159000  -1
  63982.0000      5.099100   1
  63995.0000     -5.037477  -1
  64009.0000      5.012916   1
  64022.0000     -5.003610  -1
  64036.0000      5.047267   1
  64049.0000     -5.094778  -1
  64063.0000      5.150444   1
  64076.0000     -5.231199  -1
  64091.0000      5.279200   1
  64103.0000     -5.290621  -1
  64118.0000      5.282856   1
  64131.0000     -5.224902  -1
  64145.0000      5.166304   1
  64158.0000     -5.114735  -1
  64172.0000      5.030094   1
  64185.0000     -5.013106  -1
  64199.0000      4.983408   1
  64212.0000     -5.028533  -1
  64227.0000      5.091743   1
  64239.0000     -5.147834  -1
  64254.0000      5.249866   1
  64267.0000     -5.261381  -1
  64281.0000      5.290534   1
  64294.0000     -5.276906  -1
  64309.0000      5.183760   1
  64321.0000     -5.150166  -1
  64336.0000      5.048379   1
  64348.0000     -4.993005  -1
  64363.0000      4.984851   1
  64376.0000     -5.002162  -1
  64390.0000      5.061218   1
  64403.0000     -5.124622  -1
  64417.0000      5.201528   1
  64430.0000     -5.250923  -1
  64444.0000      5.268699   1
  64457.0000     -5.275489  -1
  64472.0000      5.235585   1
  64485.0000     -5.164474  -1
  64499.0000      5.118727   1
  64512.0000     -5.064553  -1
  64526.0000      5.006182   1
  64539.0000     -5.000619  -1
  64553.0000      5.005001   1
  64566.0000     -5.042685  -1
  64580.0000      5.121447   1
  64594.0000     -5.161728  -1
  64607.0000      5.240096   1
  64621.0000     -5.271764  -1
  64635.0000      5.262431   1
  64648.0000     -5.236942  -1
  64662.0000      5.163259   1
  64675.0000     -5.090454  -1
  64689.0000      5.022095   1
  64703.0000     -4.956595  -1
  64716.0000      4.984347   1
  64730.0000     -5.026559  -1
  64743.0000      5.080458   1
  64757.0000     -5.162904  -1
  64770.0000      5.208541   1
  64784.0000     -5.251651  -1
  64798.0000      5.260568   1
  64812.0000     -5.219620  -1
  64825.0000      5.212515   1
  64839.0000     -5.137755  -1
  64852.0000      5.078409   1
  64866.0000     -5.030797  -1
  64879.0000      4.984400   1
  64893.0000     -4.998841  -1
  64906.0000      5.015516   1
  64920.0000     -5.063377  -1
  64933.0000      5.141164   1
  64948.0000     -5.226600  -1
  64961.0000      5.251707   1
  64975.0000     -5.286044  -1
  64988.0000      5.264228   1
  65002.0000     -5.195980  -1
  65015.0000      5.132372   1
  65029.0000     -5.038021  -1
  65042.0000      4.988894   1
  65057.0000     -4.966129  -1
  65069.0000      4.975823   1
  65084.0000     -5.066147  -1
  65097.0000      5.100369   1
  65111.0000     -5.208193  -1
  65124.0000      5.244908   1
  65138.0000     -5.260349  -1
  65151.0000      5.284205   1
  65166.0000     -5.226356  -1
  65178.0000      5.179685   1
  65193.0000     -5.109722  -1
  65206.0000      5.037866   1
  65220.0000     -5.010597  -1
  65233.0000      4.991002   1
  65247.0000     -5.019866  -1
  65260.0000      5.059293   1
  65274.0000     -5.121996  -1
  65287.0000      5.197122   1
  65302.0000     -5.252075  -1
  65314.0000      5.282135   1
  65329.0000     -5.281498  -1
  65342.0000      5.214293   1
  65356.0000     -5.164286  -1
  65369.0000      5.105345   1
  65383.0000     -5.017306  -1
  65396.0000      4.998019   1
  65410.0000     -4.975006  -1
  65423.0000      5.014023   1
  65438.0000     -5.064571  -1
  65450.0000      5.129571   1
  65465.0000     -5.227755  -1
  65478.0000      5.247677   1
  65492.0000     -5.278675  -1
  65505.0000      5.259490   1
  65519.0000     -5.185200  -1
  65532.0000      5.145248   1
  65547.0000     -5.040132  -1
  65559.0000      4.991839   1
  65574.0000     -4.964910  -1
  65587.0000      4.985806   1
  65601.0000     -5.013845  -1
  65614.0000      5.089516   1
  65628.0000     -5.155040  -1
  65641.0000      5.216846   1
  65655.0000     -5.261946  -1
  65668.0000      5.257089   1
  65682.0000     -5.226882  -1
  65696.0000      5.171596   1
  65710.0000     -5.107004  -1
  65723.0000      5.057108   1
  65737.0000     -4.983475  -1
  65750.0000      4.982113   1
  65764.0000     -4.980756  -1
  65777.0000      5.022886   1
  65791.0000     -5.109076  -1
  65805.0000      5.171973   1
  65818.0000     -5.241797  -1
  65832.0000      5.267610   1
  65845.0000     -5.244892  -1
  65859.0000      5.222090   1
  65873.0000     -5.149593  -1
  65886.0000      5.080356   1
  65900.0000     -5.026713  -1
  65914.0000      4.965961   1
  65927.0000     -4.978639  -1
  65941.0000      5.012093   1
  65954.0000     -5.053700  -1
  65968.0000      5.133061   1
  65981.0000     -5.189151  -1
  65995.0000      5.227716   1
  66008.0000     -5.259366  -1
  66023.0000      5.241922   1
  66036.0000     -5.216879  -1
  66050.0000      5.156328   1
  66063.0000     -5.091651  -1
  66077.0000      5.028602   1
  66090.0000     -4.984183  -1
  66104.0000      4.986457   1
  66117.0000     -5.013330  -1
  66131.0000      5.058539   1
  66144.0000     -5.150544  -1
  66159.0000      5.232600   1
  66171.0000     -5.251690  -1
  66186.0000      5.282130   1
  66199.0000     -5.252213  -1
  66213.0000      5.187377   1
  66226.0000     -5.141345  -1
  66240.0000      5.038061   1
  66253.0000     -5.009644  -1
  66268.0000      4.968867   1
  66280.0000     -4.980318  -1
  66295.0000      5.044531   1
  66308.0000     -5.068406  -1
  66322.0000      5.182882   1
  66335.0000     -5.215262  -1
  66349.0000      5.258898   1
  66362.0000     -5.284326  -1
  66377.0000      5.240478   1
  66389.0000     -5.208810  -1
  66404.0000      5.125020   1
  66417.0000     -5.036468  -1
  66431.0000      5.004920   1
  66444.0000     -4.980429  -1
  66458.0000      5.004620   1
  66471.0000     -5.048855  -1
  66485.0000      5.123058   1
  66498.0000     -5.193671  -1
  66513.0000      5.236170   1
  66525.0000     -5.276043  -1
  66540.0000      5.271517   1
  66553.0000     -5.202145  -1
  66567.0000      5.160434   1
  66580.0000     -5.100563  -1
  66594.0000      5.023721   1
  66607.0000     -5.001799  -1
  66621.0000      4.981361   1
  66634.0000     -5.003559  -1
  66648.0000      5.057456   1
  66662.0000     -5.099708  -1
  66676.0000      5.183587   1
  66689.0000     -5.236023  -1
  66703.0000      5.273133   1
  66716.0000     -5.265183  -1
  66730.0000      5.217074   1
  66743.0000     -5.162744  -1
  66757.0000      5.069419   1
  66770.0000     -4.996130  -1
  66784.0000      4.962227   1
  66798.0000     -4.979999  -1
  66811.0000      4.989985   1
  66825.0000     -5.083093  -1
  66839.0000      5.131083   1
  66852.0000     -5.212350  -1
  66866.0000      5.262592   1
  66879.0000     -5.241754  -1
  66893.0000      5.243956   1
  66907.0000     -5.178187  -1
  66920.0000      5.099110   1
  66934.0000     -5.059224  -1
  66948.0000      4.974480   1
  66961.0000     -4.986714  -1
  66975.0000      4.971553   1
  66988.0000     -5.016005  -1
  67002.0000      5.087029   1
  67016.0000     -5.170247  -1
  67029.0000      5.227519   1
  67043.0000     -5.269832  -1
  67056.0000      5.272510   1
  67070.0000     -5.238803  -1
  67083.0000      5.174147   1
  67097.0000     -5.101641  -1
  67111.0000      5.043561   1
  67125.0000     -4.984540  -1
  67138.0000      4.975531   1
  67152.0000     -5.008191  -1
  67165.0000      5.040954   1
  67179.0000     -5.132075  -1
  67192.0000      5.192408   1
  67206.0000     -5.233703  -1
  67219.0000      5.285801   1
  67234.0000     -5.264614  -1
  67246.0000      5.214963   1
  67261.0000     -5.165015  -1
  67274.0000      5.094613   1
  67288.0000     -5.035844  -1
  67301.0000      5.000387   1
  67315.0000     -4.998956  -1
  67328.0000      5.028614   1
  67342.0000     -5.069062  -1
  67355.0000      5.153333   1
  67370.0000     -5.226532  -1
  67382.0000      5.258681   1
  67397.0000     -5.292051  -1
  67410.0000      5.258257   1
  67424.0000     -5.218297  -1
  67437.0000      5.178836   1
  67451.0000     -5.071202  -1
  67464.0000      5.043332   1
  67479.0000     -4.974476  -1
  67491.0000      4.983352   1
  67506.0000     -5.026150  -1
  67518.0000      5.056697   1
  67533.0000     -5.176948  -1
  67546.0000      5.215714   1
  67560.0000     -5.277891  -1
  67573.0000      5.295021   1
  67588.0000     -5.244722  -1
  67600.0000      5.218566   1
  67615.0000     -5.124997  -1
  67627.0000      5.040682   1
  67642.0000     -5.007126  -1
  67655.0000      4.991526   1
  67669.0000     -5.011696  -1
  67682.0000      5.061148   1
  67696.0000     -5.129700  -1
  67709.0000      5.191775   1
  67723.0000     -5.239212  -1
  67736.0000      5.268204   1
  67751.0000     -5.269825  -1
  67764.0000      5.222838   1
  67778.0000     -5.191432  -1
  67791.0000      5.132759   1
  67805.0000     -5.056278  -1
  67818.0000      5.021414   1
  67832.0000     -4.989012  -1
  67845.0000      4.992760   1
  67859.0000     -5.052609  -1
  67873.0000      5.102855   1
  67886.0000     -5.184652  -1
  67900.0000      5.250599   1
  67914.0000     -5.271848  -1
  67927.0000      5.279942   1
  67941.0000     -5.235918  -1
  67954.0000      5.164565   1
  67968.0000     -5.089699  -1
  67982.0000      5.003471   1
  67995.0000     -4.986239  -1
  68009.0000      4.999991   1
  68022.0000     -5.020945  -1
  68036.0000      5.099645   1
  68049.0000     -5.147112  -1
  68063.0000      5.212120   1
  68077.0000     -5.252529  -1
  68091.0000      5.256157   1
  68104.0000     -5.267755  -1
  68118.0000      5.214985   1
  68131.0000     -5.155158  -1
  68145.0000      5.095707   1
  68158.0000     -5.019712  -1
  68172.0000      5.003301   1
  68185.0000     -4.981618  -1
  68199.0000      5.009196   1
  68212.0000     -5.070275  -1
  68227.0000      5.174762   1
  68240.0000     -5.217924  -1
  68254.0000      5.288636   1
  68267.0000     -5.298238  -1
  68281.0000      5.258152   1
  68294.0000     -5.218355  -1
  68308.0000      5.109532   1
  68321.0000     -5.048810  -1
  68336.0000      5.004361   1
  68349.0000     -4.982434  -1
  68363.0000      5.028258   1
  68376.0000     -5.055742  -1
  68390.0000      5.152359   1
  68403.0000     -5.205250  -1
  68417.0000      5.247602   1
  68430.0000     -5.301147  -1
  68445.0000      5.285747   1
  68457.0000     -5.254419  -1
  68472.0000      5.198642   1
  68485.0000     -5.123573  -1
  68499.0000      5.069543   1
  68512.0000     -5.029491  -1
  68526.0000      5.011523   1
  68539.0000     -5.031417  -1
  68553.0000      5.067691   1
  68566.0000     -5.142329  -1
  68581.0000      5.214235   1
  68593.0000     -5.264243  -1
  68608.0000      5.310171   1
  68621.0000     -5.272368  -1
  68635.0000      5.247343   1
  68648.0000     -5.200787  -1
  68662.0000      5.091047   1
  68675.0000     -5.058007  -1
  68689.0000      4.981962   1
  68702.0000     -4.992534  -1
  68717.0000      5.026982   1
  68730.0000     -5.076832  -1
  68744.0000      5.183224   1
  68757.0000     -5.232033  -1
  68771.0000      5.291398   1
  68784.0000     -5.301722  -1
  68798.0000      5.255550   1
  68811.0000     -5.231374  -1
  68826.0000      5.142180   1
  68838.0000     -5.065337  -1
  68853.0000      5.026691   1
  68866.0000     -5.010927  -1
  68880.0000      5.006609   1
  68893.0000     -5.055598  -1
  68907.0000      5.108387   1
  68920.0000     -5.173187  -1
  68934.0000      5.242674   1
  68947.0000     -5.259362  -1
  68961.0000      5.275472   1
  68975.0000     -5.254424  -1
  68989.0000      5.209499   1
  69002.0000     -5.154573  -1
  69016.0000      5.068476   1
  69029.0000     -5.026518  -1
  69043.0000      4.993253   1
  69056.0000     -4.990131  -1
  69070.0000      5.064125   1
  69084.0000     -5.133012  -1
  69097.0000      5.209110   1
  69111.0000     -5.269699  -1
  69124.0000      5.278085   1
  69138.0000     -5.282876  -1
  69152.0000      5.240132   1
  69165.0000     -5.166316  -1
  69179.0000      5.118872   1
  69193.0000     -5.039980  -1
  69206.0000      5.016056   1
  69220.0000     -5.015912  -1
  69233.0000      5.027745   1
  69247.0000     -5.090671  -1
  69260.0000      5.143238   1
  69274.0000     -5.196169  -1
  69287.0000      5.255671   1
  69302.0000     -5.285883  -1
  69315.0000      5.283167   1
  69329.0000     -5.251653  -1
  69342.0000      5.194354   1
  69356.0000     -5.117335  -1
  69369.0000      5.048709   1
  69383.0000     -5.007521  -1
  69396.0000      4.998634   1
  69411.0000     -5.020491  -1
  69423.0000      5.093075   1
  69438.0000     -5.195382  -1
  69450.0000      5.226011   1
  69465.0000     -5.301893  -1
  69478.0000      5.303198   1
  69492.0000     -5.261295  -1
  69505.0000      5.238381   1
  69520.0000     -5.130267  -1
  69532.0000      5.085543   1
  69547.0000     -5.029267  -1
  69560.0000      4.991922   1
  69574.0000     -5.031512  -1
  69587.0000      5.048334   1
  69601.0000     -5.138221  -1
  69614.0000      5.186184   1
  69628.0000     -5.245106  -1
  69641.0000      5.299637   1
  69656.0000     -5.300523  -1
  69668.0000      5.286083   1
  69683.0000     -5.228136  -1
  69696.0000      5.141289   1
  69710.0000     -5.085050  -1
  69723.0000      5.037880   1
  69737.0000     -5.009400  -1
  69750.0000      5.028923   1
  69764.0000     -5.071282  -1
  69777.0000      5.142257   1
  69792.0000     -5.206090  -1
  69804.0000      5.263968   1
  69819.0000     -5.309903  -1
  69832.0000      5.273468   1
  69846.0000     -5.250716  -1
  69859.0000      5.200329   1
  69873.0000     -5.103215  -1
  69886.0000      5.065578   1
  69900.0000     -4.999399  -1
  69913.0000      4.991815   1
  69927.0000     -5.015501  -1
  69941.0000      5.071247   1
  69955.0000     -5.144477  -1
  69968.0000      5.217178   1
  69982.0000     -5.275135  -1
  69995.0000      5.297115   1
  70009.0000     -5.281733  -1
  70022.0000      5.243680   1
  70036.0000     -5.156628  -1
  70050.0000      5.084081   1
  70064.0000     -5.024094  -1
  70077.0000      5.012487   1
  70091.0000     -4.982270  -1
  70104.0000      5.043747   1
  70118.0000     -5.084607  -1
  70131.0000      5.159384   1
  70145.0000     -5.239968  -1
  70159.0000      5.253108   1
  70172.0000     -5.291795  -1
  70186.0000      5.262100   1
  70200.0000     -5.185868  -1
  70213.0000      5.149822   1
  70227.0000     -5.060747  -1
  70240.0000      5.022377   1
  70254.0000     -4.991829  -1
  70268.0000      4.985749   1
  70281.0000     -5.050431  -1
  70295.0000      5.126383   1
  70308.0000     -5.187985  -1
  70322.0000      5.254949   1
  70335.0000     -5.284239  -1
  70349.0000      5.278038   1
  70362.0000     -5.243750  -1
  70377.0000      5.173456   1
  70390.0000     -5.139407  -1
  70404.0000      5.064422   1
  70417.0000     -5.022932  -1
  70431.0000      5.010103   1
  70444.0000     -5.013940  -1
  70458.0000      5.074026   1
  70471.0000     -5.133375  -1
  70485.0000      5.184714   1
  70498.0000     -5.267099  -1
  70513.0000      5.298421   1
  70525.0000     -5.269215  -1
  70540.0000      5.249687   1
  70553.0000     -5.188135  -1
  70567.0000      5.107716   1
  70580.0000     -5.054150  -1
  70594.0000      5.003157   1
  70607.0000     -5.006825  -1
  70622.0000      5.017780   1
  70634.0000     -5.087560  -1
  70649.0000      5.175501   1
  70661.0000     -5.211125  -1
  70676.0000      5.286685   1
  70689.0000     -5.285563  -1
  70703.0000      5.266831   1
  70716.0000     -5.254801  -1
  70731.0000      5.155966   1
  70743.0000     -5.114170  -1
  70758.0000      5.036079   1
  70770.0000     -4.984201  -1
  70785.0000      5.006952   1
  70798.0000     -5.022528  -1
  70812.0000      5.109376   1
  70825.0000     -5.164286  -1
  70839.0000      5.238944   1
  70852.0000     -5.289343  -1
  70867.0000      5.287611   1
  70879.0000     -5.277291  -1
  70894.0000      5.213432   1
  70907.0000     -5.122416  -1
  70921.0000      5.068763   1
  70934.0000     -5.026073  -1
  70948.0000      4.999092   1
  70961.0000     -5.020720  -1
  70975.0000      5.062216   1
  70988.0000     -5.120028  -1
  71002.0000      5.181556   1
  71015.0000     -5.225852  -1
  71030.0000      5.276670   1
  71043.0000     -5.264751  -1
  71057.0000      5.253491   1
  71070.0000     -5.206521  -1
  71084.0000      5.122830   1
  71097.0000     -5.070979  -1
  71111.0000      5.002275   1
  71124.0000     -4.967708  -1
  71138.0000      4.995490   1
  71152.0000     -5.046052  -1
  71165.0000      5.102628   1
  71179.0000     -5.196477  -1
  71193.0000      5.242664   1
  71206.0000     -5.281096  -1
  71220.0000      5.277795   1
  71233.0000     -5.218421  -1
  71247.0000      5.159183   1
  71261.0000     -5.075884  -1
  71274.0000      5.009198   1
  71288.0000     -5.000734  -1
  71301.0000      4.968504   1
  71315.0000     -5.031623  -1
  71328.0000      5.057963   1
  71342.0000     -5.132299  -1
  71356.0000      5.205360   1
  71370.0000     -5.248976  -1
  71383.0000      5.279760   1
  71397.0000     -5.260397  -1
  71410.0000      5.211577   1
  71424.0000     -5.155278  -1
  71437.0000      5.059955   1
  71451.0000     -5.019477  -1
  71465.0000      4.974150   1
  71479.0000     -4.969888  -1
  71492.0000      5.007580   1
  71506.0000     -5.095773  -1
  71519.0000      5.146432   1
  71533.0000     -5.233708  -1
  71546.0000      5.273587   1
  71560.0000     -5.263697  -1
  71573.0000      5.261417   1
  71588.0000     -5.182165  -1
  71601.0000      5.115558   1
  71615.0000     -5.054655  -1
  71628.0000      5.004055   1
  71642.0000     -4.996718  -1
  71655.0000      5.002890   1
  71669.0000     -5.064781  -1
  71682.0000      5.123087   1
  71696.0000     -5.172123  -1
  71709.0000      5.253190   1
  71724.0000     -5.283245  -1
  71736.0000      5.270013   1
  71751.0000     -5.245084  -1
  71764.0000      5.183642   1
  71778.0000     -5.113337  -1
  71791.0000      5.064893   1
  71805.0000     -4.999117  -1
  71818.0000      4.996307   1
  71832.0000     -4.988665  -1
  71845.0000      5.050124   1
  71860.0000     -5.127136  -1
  71872.0000      5.175981   1
  71887.0000     -5.264588  -1
  71900.0000      5.263940   1
  71914.0000     -5.266763  -1
  71927.0000      5.248455   1
  71942.0000     -5.144110  -1
  71954.0000      5.104712   1
  71969.0000     -5.010803  -1
  71981.0000      4.964719   1
  71996.0000     -4.979749  -1
  72009.0000      5.009953   1
  72023.0000     -5.089454  -1
  72036.0000      5.152651   1
  72050.0000     -5.226396  -1
  72063.0000      5.266269   1
  72077.0000     -5.253025  -1
  72090.0000      5.252780   1
  72105.0000     -5.196776  -1
  72118.0000      5.117319   1
  72132.0000     -5.067634  -1
  72145.0000      5.024263   1
  72159.0000     -4.984810  -1
  72172.0000      4.997325   1
  72186.0000     -5.024340  -1
  72199.0000      5.071807   1
  72213.0000     -5.150941  -1
  72227.0000      5.176957   1
  72240.0000     -5.237766  -1
  72254.0000      5.260086   1
  72268.0000     -5.243729  -1
  72281.0000      5.201787   1
  72295.0000     -5.119523  -1
  72308.0000      5.052111   1
  72322.0000     -4.989480  -1
  72336.0000      4.940475   1
  72349.0000     -4.985210  -1
  72363.0000      5.042672   1
  72376.0000     -5.105770  -1
  72390.0000      5.188915   1
  72403.0000     -5.220820  -1
  72417.0000      5.256621   1
  72431.0000     -5.253601  -1
  72444.0000      5.186887   1
  72458.0000     -5.163595  -1
  72472.0000      5.083867   1
  72485.0000     -5.027828  -1
  72499.0000      4.999835   1
  72512.0000     -4.971583  -1
  72526.0000      5.008076   1
  72539.0000     -5.039994  -1
  72553.0000      5.092651   1
  72566.0000     -5.165379  -1
  72581.0000      5.238727   1
  72594.0000     -5.260513  -1
  72608.0000      5.265554   1
  72621.0000     -5.230789  -1
  72635.0000      5.157279   1
  72648.0000     -5.082723  -1
  72662.0000      5.006818   1
  72675.0000     -4.961819  -1
  72690.0000      4.961315   1
  72702.0000     -4.986055  -1
  72717.0000      5.092087   1
  72730.0000     -5.129932  -1
  72744.0000      5.230674   1
  72757.0000     -5.262368  -1
  72771.0000      5.251072   1
  72784.0000     -5.261069  -1
  72799.0000      5.183262   1
  72811.0000     -5.122798  -1
  72826.0000      5.059881   1
  72839.0000     -5.001388  -1
  72853.0000      4.993391   1
  72866.0000     -4.991291  -1
  72880.0000      5.043203   1
  72893.0000     -5.092251  -1
  72907.0000      5.152032   1
  72920.0000     -5.226567  -1
  72935.0000      5.266631   1
  72947.0000     -5.275639  -1
  72962.0000      5.255685   1
  72975.0000     -5.185344  -1
  72989.0000      5.123876   1
  73002.0000     -5.068368  -1
  73016.0000      4.993863   1
  73029.0000     -4.985950  -1
  73043.0000      4.982641   1
