# 月行九道 — Ecliptic node crossings (β = 0)
# DE440 1900–2100, linear interpolation between 1-day steps
# Frame: SOFA IAU 2006 mean ecliptic/equinox of date
#
# day          lambda(deg)   type
# ----------   -----------   ----  (A=ascending, D=descending)
  53552.0298    304.514948  A
  53566.4451    124.220794  D
  53579.2149    303.806329  A
  53593.7414    122.632030  D
  53606.2857    301.634157  A
  53620.8525    119.786174  D
  53633.3479    298.556671  A
  53647.8737    116.929817  D
  53660.5418    296.093967  A
  53675.0012    115.405825  D
  53687.8817    295.193002  A
  53702.3116    115.221791  D
  53715.2495    295.268864  A
  53729.7144    115.132911  D
  53742.4929    294.833779  A
  53757.0505    113.879770  D
  53769.5740    292.946378  A
  53784.2079    111.194542  D
  53796.6094    289.977851  A
  53811.2521    108.253264  D
  53823.7648    287.344976  A
  53838.3370    106.410983  D
  53851.0893    286.102848  A
  53865.5505    105.920703  D
  53878.4916    285.955640  A
  53892.8679    105.991129  D
  53905.8329    285.874372  A
  53920.1919    105.472461  D
  53933.0208    284.805349  A
  53947.4160    103.533788  D
  53960.0651    282.356384  A
  53974.5120    100.549486  D
  53987.1209    279.383541  A
  54001.5697     97.933610  D
  54014.3593    277.324955  A
  54028.7171     96.780796  D
  54041.7785    276.724120  A
  54055.9848     96.787406  D
  54069.2298    276.789905  A
  54083.2852     96.593069  D
  54096.5227    275.997348  A
  54110.5069     94.979770  D
  54123.6063    273.728664  A
  54137.6150     92.072380  D
  54150.6252    270.737606  A
  54164.6914     89.272483  D
  54177.7835    268.474484  A
  54191.8375     87.793623  D
  54205.1413    267.655491  A
  54219.0701     87.589505  D
  54232.5908    267.623894  A
  54246.3309     87.641042  D
  54259.9851    267.313928  A
  54273.5463     86.813316  D
  54287.2058    265.811390  A
  54300.6768     84.593727  D
  54314.2559    263.122882  A
  54327.7604     81.625161  D
  54341.2982    260.386946  A
  54354.8925     79.332009  D
  54368.5162    258.815606  A
  54382.1222     78.532635  D
  54395.9351    258.545551  A
  54409.3961     78.619948  D
  54423.4098    258.490369  A
  54436.6164     78.196750  D
  54450.7421    257.245409  A
  54463.7306     76.250333  D
  54477.8513    254.580586  A
  54490.7980     73.192698  D
  54504.8649    251.637859  A
  54517.9380     70.581782  D
  54531.9982    249.822662  A
  54545.1923     69.441000  D
  54559.3210    249.370125  A
  54572.4893     69.383804  D
  54586.7469    249.375974  A
  54599.7355     69.292793  D
  54614.1378    248.756189  A
  54626.8763     68.126866  D
  54641.3648    246.759189  A
  54653.9387     65.631661  D
  54668.4289    243.865265  A
  54681.0353     62.713833  D
  54695.4696    241.390788  A
  54708.2674     60.736012  D
  54722.6508    240.275071  A
  54735.6085     60.180826  D
  54750.0098    240.249340  A
  54762.9396     60.261674  D
  54777.4232    240.009685  A
  54790.1405     59.565773  D
  54804.7274    238.327599  A
  54817.1932     57.271739  D
  54831.8403    235.329620  A
  54844.2454     54.120469  D
  54858.8685    232.484597  A
  54871.4552     51.733440  D
  54885.9923    231.053638  A
  54898.8139     50.873029  D
  54913.2643    230.886410  A
  54926.2009     50.929675  D
  54940.6132    230.853625  A
  54953.4793     50.600620  D
  54967.9264    229.860094  A
  54980.5986     49.041862  D
  54995.1113    227.527412  A
  55007.6320     46.339265  D
  55022.1816    224.605594  A
  55034.7416     43.593544  D
  55049.2536    222.455276  A
  55062.0358     42.029881  D
  55076.4322    221.718217  A
  55089.4697     41.734511  D
  55103.7209    221.790718  A
  55116.8770     41.694375  D
  55131.0300    221.352011  A
  55144.1108     40.629081  D
  55158.2379    219.361731  A
  55171.1516     38.030920  D
  55185.3248    216.231332  A
  55198.1890     34.978615  D
  55212.3981    213.604248  A
  55225.4188     33.001111  D
  55239.5639    212.516871  A
  55252.8312     32.468852  D
  55266.8183    212.517038  A
  55280.2833     32.526202  D
  55294.0855    212.382631  A
  55307.6084     31.839025  D
  55321.2856    211.065983  A
  55334.7451     29.869642  D
  55348.4002    208.492937  A
  55361.7723     27.085571  D
  55375.4895    205.688047  A
  55388.8718     24.706822  D
  55402.6387    203.900405  A
  55416.1677     23.632591  D
  55429.8719    203.469006  A
  55443.6150     23.526173  D
  55457.1358    203.583812  A
  55471.0658     23.315847  D
  55484.3412    202.881727  A
  55498.3389     21.768048  D
  55511.4458    200.582635  A
  55525.3972     18.865431  D
  55538.5182    197.404393  A
  55552.4190     16.002596  D
  55565.6764    195.029638  A
  55579.6150     14.490572  D
  55592.9408    194.256442  A
  55607.0081     14.293397  D
  55620.2297    194.352558  A
  55634.4531     14.223870  D
  55647.4446    193.976904  A
  55661.7928     13.107748  D
  55674.5552    192.284844  A
  55688.9482     10.719754  D
  55701.6225    189.510351  A
  55715.9833      7.899860  D
  55728.7565    186.854889  A
  55743.0688      5.906827  D
  55756.0117    185.428217  A
  55770.3196      5.233275  D
  55783.3419    185.218731  A
  55797.7133      5.253628  D
  55810.6290    185.220572  A
  55825.1253      4.782219  D
  55837.7844    184.187380  A
  55852.3876      2.767408  D
  55864.8241    181.591688  A
  55879.4599    359.623740  D
  55891.9021    178.421416  A
  55906.4880    356.972955  D
  55919.1566    176.352941  A
  55933.6535    355.875757  D
  55946.5387    175.817670  A
  55960.9816    355.878692  D
  55973.8963    175.873204  A
  55988.3520    355.650864  D
  56001.1150    175.205897  A
  56015.6335    354.124674  D
  56028.1853    173.146743  A
  56042.7684    351.410942  D
  56055.2328    170.272323  A
  56069.8222    348.661600  D
  56082.4088    167.876309  A
  56096.9264    347.038281  D
  56109.7480    166.786335  A
  56124.1518    346.702585  D
  56137.1668    166.752618  A
  56151.4656    346.764158  D
  56164.5131    166.563592  A
  56178.7706    345.984044  D
  56191.6778    165.143161  A
  56205.9631    343.664308  D
  56218.6970    162.335861  A
  56233.0340    340.502419  D
  56245.7723    159.362134  A
  56260.1086    338.156153  D
  56273.0664    157.717735  A
  56287.2928    337.411527  D
  56300.5224    157.434833  A
  56314.5656    337.499666  D
  56327.9539    157.370836  A
  56341.8327    337.040315  D
  56355.2130    156.299669  A
  56369.0136    335.193287  D
  56382.2836    153.888627  A
  56396.1093    332.344400  D
  56409.3178    151.074059  A
  56423.2061    329.806451  D
  56436.4915    149.097871  A
  56450.3779    328.549776  D
  56463.8499    148.421991  A
  56477.6224    328.420789  D
  56491.3061    148.474052  A
  56504.8790    328.414766  D
  56518.6954    147.973212  A
  56532.0729    327.365100  D
  56545.8968    146.121255  A
  56559.1747    324.812885  D
  56572.9235    143.165282  A
  56586.2569    321.724938  D
  56599.9792    140.533456  A
  56613.4260    319.694693  D
  56627.2465    139.364730  A
  56640.6899    319.213847  D
  56654.6903    139.274177  A
  56667.9605    319.315154  D
  56682.1437    139.028083  A
  56695.1465    318.589319  D
  56709.4261    137.436100  A
  56722.2338    316.383131  D
  56736.5122    134.669985  A
  56749.3123    313.418097  D
  56763.5418    131.972726  A
  56776.4846    311.099626  D
  56790.6896    130.440615  A
  56803.7619    310.163304  D
  56818.0125    130.144919  A
  56831.0726    310.188693  D
  56845.4276    130.161581  A
  56858.3187    310.013704  D
  56872.8005    129.306496  A
  56885.4410    308.598501  D
  56900.0098    127.024383  A
  56912.4866    305.812651  D
  56927.0523    123.958048  A
  56939.6003    302.829537  D
  56954.1026    121.648840  A
  56966.8764    301.121583  D
  56981.3203    120.875363  A
  56994.2555    300.876255  D
  57008.6933    120.916612  A
  57021.5752    300.857304  D
  57036.0828    120.395061  A
  57048.7338    299.756989  D
  57063.3300    118.364347  A
  57075.7707    297.215254  D
  57090.4163    115.361359  A
  57102.8484    294.241304  D
  57117.4637    112.848659  A
  57130.0915    292.254543  D
  57144.6077    111.710783  A
  57157.4714    291.626025  D
  57171.8800    111.638361  A
  57184.8602    291.659365  D
  57199.2129    111.578532  A
  57212.1394    291.229659  D
  57226.4963    110.392745  A
  57239.2474    289.447015  D
  57253.6545    107.802598  A
  57266.2703    286.549726  D
  57280.7143    104.791224  A
  57293.4004    283.852041  D
  57307.8051    102.837149  A
  57320.7389    282.531529  D
  57335.0176    102.395923  A
  57348.2027    282.464595  D
  57362.3135    102.490946  A
  57375.5929    282.231766  D
  57389.5838    101.671601  A
  57402.7782    280.710662  D
  57416.7451     99.314180  A
  57429.8033    277.927594  D
  57443.8237     96.272406  A
  57456.8707    275.151131  D
  57470.9277     94.053164  A
  57484.1310    273.615246  D
  57498.1206     93.283382  A
  57511.5489    273.281756  D
  57525.3751     93.344220  A
  57538.9915    273.273672  D
  57552.6210     93.085884  A
  57566.3129    272.456584  D
  57579.7950     91.583460  A
  57593.4400    270.269257  D
  57606.8913     88.839291  A
  57620.4587    267.362627  D
  57633.9873     86.019847  A
  57647.5695    265.085856  D
  57661.1703     84.439889  A
  57674.8953    264.236814  D
  57688.4343     84.216516  A
  57702.3680    264.275328  D
  57715.6927     84.228912  A
  57729.7926    263.731531  D
  57742.8595     83.108680  A
  57757.0160    261.746423  D
  57769.9352     80.471640  A
  57784.0510    258.754169  D
  57797.0269     77.449779  A
  57811.1015    256.253726  D
  57824.2288     75.522387  A
  57838.3268    255.151356  D
  57851.5160     75.011953  A
  57865.7126    255.052597  D
  57878.7991     75.092802  A
  57893.1412    254.917204  D
  57905.9977     74.590019  A
  57920.4599    253.628325  D
  57933.0914     72.743188  A
  57947.6003    251.050724  D
  57960.1535     69.856572  A
  57974.6293    248.175405  D
  57987.3100     67.230759  A
  58001.7231    246.312933  D
  58014.6068     65.961368  A
  58028.9983    245.861814  D
  58041.9631     65.895234  A
  58056.4015    245.914656  D
  58069.2450     65.762942  A
  58083.7800    245.037611  D
  58096.3626     64.273932  A
  58110.9906    242.601524  D
  58123.3899     61.371699  A
  58138.0379    239.474879  D
  58150.5081     58.419168  A
  58165.0955    237.258527  D
  58177.8012     56.793447  A
  58192.2923    236.539957  D
  58205.1951     56.544320  A
  58219.6127    236.585586  D
  58232.5421     56.538508  A
  58246.9590    236.209131  D
  58259.7435     55.674505  A
  58274.2129    234.554349  D
  58286.8042     53.480921  A
  58301.3318    231.757593  D
  58313.8523     50.578896  A
  58328.3864    229.044737  D
  58341.0479     48.311816  A
  58355.5029    227.574916  D
  58368.4291     47.422595  A
  58382.7423    227.377712  D
  58395.8724     47.416562  A
  58410.0562    227.387601  D
  58423.2128     47.026515  A
  58437.3222    226.227919  D
  58450.3389     45.138751  A
  58464.4623    223.502321  D
  58477.3469     42.109320  A
  58491.5259    220.416069  D
  58504.4646     39.449366  A
  58518.6400    218.524158  D
  58531.7946     38.239531  A
  58545.8570    218.107730  D
  58559.2498     38.184765  A
  58573.1281    218.212900  D
  58586.6537     37.977284  A
  58600.3670    217.578933  D
  58613.8905     36.693961  A
  58627.5215    215.583466  D
  58640.9562     34.211767  A
  58654.6121    212.721124  D
  58667.9942     31.464962  A
  58681.7229    210.284664  D
  58695.1826     29.670337  A
  58708.9174    209.197350  D
  58722.5647     29.148343  A
  58736.1778    209.194546  D
  58750.0399     29.178980  A
  58763.4216    209.054165  D
  58777.4199     28.389759  A
  58790.5739    207.566964  D
  58804.5781     26.046156  A
  58817.6459    204.638543  D
  58831.5870     22.948523  A
  58844.7507    201.669890  D
  58858.6778     20.675553  A
  58871.9694    200.109575  D
  58885.9802     19.930031  A
  58899.2620    199.920716  D
  58913.4168     19.966708  A
  58926.5228    199.928048  D
  58940.8267     19.477843  A
  58953.6844    198.961325  D
  58968.0810     17.733115  A
  58980.7603    196.644508  D
  58995.1595     14.970129  A
  59007.8466    193.754151  D
  59022.1968     12.407519  A
  59035.0410    191.617702  D
  59049.3544     11.050894  A
  59062.3485    190.845739  D
  59076.6844     10.839634  A
  59089.6725    190.890608  D
  59104.1095     10.805863  A
  59116.9026    190.524758  D
  59131.4606      9.603026  A
  59143.9877    188.692891  D
  59158.6229      6.857078  A
  59171.0220    185.599384  D
  59185.6468      3.743832  A
  59198.1835    182.807935  D
  59212.7288      1.835820  A
  59225.5174    181.537816  D
  59239.9825      1.435513  A
  59252.9064    181.471196  D
  59267.3446      1.497331  A
  59280.2088    181.326574  D
  59294.6831      0.692850  A
  59307.3471    179.976086  D
  59321.8944    358.512669  A
  59334.3852    177.382694  D
  59348.9757    355.615649  A
  59361.4797    174.577477  D
  59376.0387    353.319200  A
  59388.7380    172.776470  D
  59403.1977    352.368475  A
  59416.1360    172.327874  D
  59430.4737    352.364659  A
  59443.5398    172.354789  D
  59457.7974    352.158230  A
  59470.8056    171.656140  D
  59485.0558    350.640521  A
  59497.8817    169.473307  D
  59512.1759    347.706811  A
  59524.8978    166.366241  D
  59539.2303    344.747417  A
  59552.0752    163.947019  D
  59566.3553    343.203694  A
  59579.4691    163.060905  D
  59593.5927    343.033506  A
  59606.9350    163.065062  D
  59620.8745    343.018715  A
  59634.2962    162.631208  D
  59648.1032    341.929801  A
  59661.4533    160.840135  D
  59675.2337    339.466867  A
  59688.4820    158.073617  D
  59702.3182    336.595154  A
  59715.5666    155.544392  D
  59729.4476    334.619683  A
  59742.8323    154.220339  D
  59756.6607    333.994241  A
  59770.2580    154.053067  D
  59783.9217    334.086638  A
  59797.7010    153.950396  D
  59811.1552    333.698882  A
  59825.0134    152.859233  D
  59838.2986    331.863104  A
  59852.1129    150.328136  D
  59865.3748    328.826759  A
  59879.1219    147.316550  D
  59892.4918    326.092452  A
  59906.2702    145.346419  D
  59919.7171    324.881161  A
  59933.6382    144.830235  D
  59946.9997    324.880821  A
  59961.1123    144.869081  D
  59974.2371    324.723243  A
  59988.4925    144.009334  D
  60001.3674    323.260086  A
  60015.6724    141.735832  D
  60028.4348    320.525134  A
  60042.7079    138.835761  D
  60055.5506    317.719364  A
  60069.7785    136.634544  D
  60082.7800    316.061750  A
  60097.0131    135.783073  D
  60110.0889    315.720520  A
  60124.3927    135.781350  D
  60137.3814    315.791156  A
  60151.8061    135.489263  D
  60164.5680    315.091760  A
  60179.1109    133.957509  D
  60191.6371    312.921985  A
  60206.2229    131.092858  D
  60218.6953    309.817514  A
  60233.2428    128.203152  D
  60245.8883    307.340753  A
  60260.3653    126.652050  D
  60273.2377    306.457249  A
  60287.6710    126.442819  D
  60300.6065    306.493045  A
  60315.0732    126.396475  D
  60327.8523    306.069398  A
  60342.4000    125.151591  D
  60354.9362    304.222541  A
  60369.5609    122.488582  D
  60381.9707    301.298520  A
  60396.6095    119.560045  D
  60409.1250    298.686890  A
  60423.6934    117.691496  D
  60436.4469    297.379911  A
  60450.9032    117.182705  D
  60463.8474    297.204524  A
  60478.2152    117.278461  D
  60491.2013    297.176142  A
  60505.5346    116.758733  D
  60518.3969    296.114148  A
  60532.7617    114.836847  D
  60545.4418    293.658730  A
  60559.8594    111.840648  D
  60572.4922    290.649906  A
  60586.9174    109.197793  D
  60599.7241    288.555615  A
  60614.0657    108.044621  D
  60627.1490    288.005132  A
  60641.3293    108.044793  D
  60654.6001    288.015316  A
  60668.6246    107.833080  D
  60681.8980    287.239423  A
  60695.8443    106.246891  D
  60708.9871    285.011955  A
  60722.9538    103.385890  D
  60736.0060    282.057587  A
  60750.0329    100.606492  D
  60763.1605    279.813622  A
  60777.1797     99.106221  D
  60790.5078    278.922089  A
  60804.4098     98.860531  D
  60817.9562    278.899316  A
  60831.6688     98.910828  D
  60845.3578    278.626827  A
  60858.8845     98.125575  D
  60872.5858    277.112724  A
  60886.0144     95.937864  D
  60899.6391    274.413576  A
  60913.0969     92.952239  D
  60926.6763    271.641869  A
  60940.2307     90.617932  D
  60953.8891    270.062207  A
  60967.4626     89.779973  D
  60981.3086    269.822300  A
  60994.7375     89.860097  D
  61008.7808    269.718423  A
  61021.9571     89.451563  D
  61036.1195    268.528582  A
  61049.0699     87.533785  D
  61063.2316    265.881906  A
  61076.1378     84.507287  D
  61090.2472    262.954387  A
  61103.2803     81.895665  D
  61117.3731    261.113764  A
  61130.5335     80.708103  D
  61144.6848    260.610982  A
  61157.8317     80.635815  D
  61172.1103    260.672831  A
  61185.0837     80.585389  D
  61199.4979    260.046785  A
  61212.2287     79.463466  D
  61226.7340    258.066922  A
  61239.2904     76.980985  D
  61253.8026    255.161552  A
  61266.3838     74.018412  D
  61280.8400    252.647741  A
  61293.6125     71.978661  D
  61308.0182    251.530497  A
  61320.9575     71.423883  D
  61335.3689    251.496858  A
  61348.2987     71.517288  D
  61362.7811    251.233725  A
  61375.5000     70.799606  D
  61390.0876    249.595063  A
  61402.5526     68.511661  D
  61417.2001    246.616823  A
  61429.6036     65.377423  D
  61444.2306    243.781419  A
  61456.8088     62.998232  D
  61471.3502    242.327018  A
  61484.1707     62.161071  D
  61498.6151    242.122264  A
  61511.5586     62.166954  D
  61525.9626    242.120767  A
  61538.8432     61.864409  D
  61553.2719    241.188093  A
  61565.9689     60.361358  D
  61580.4580    238.862481  A
  61593.0008     57.679633  D
  61607.5310    235.914878  A
  61620.1068     54.918893  D
  61634.6021    233.715362  A
  61647.4007     53.291125  D
  61661.7794    232.954044  A
  61674.8330     52.963714  D
  61689.0682    233.051804  A
  61702.2517     52.969133  D
  61716.3696    232.610782  A
  61729.4879     51.866247  D
  61743.5743    230.607950  A
  61756.5306     49.267329  D
  61770.6620    227.490444  A
  61783.5666     46.227406  D
  61797.7387    224.874355  A
  61810.7889     44.254649  D
  61824.9066    223.786098  A
  61838.2009     43.767727  D
  61852.1600    223.793819  A
  61865.6484     43.765835  D
  61879.4227    223.663126  A
  61892.9839     43.139739  D
  61906.6218    222.382096  A
  61920.1304     41.229744  D
  61933.7368    219.836828  A
  61947.1584     38.448744  D
  61960.8260    217.011086  A
  61974.2509     36.032843  D
  61987.9763    215.188441  A
  62001.5363     34.876951  D
  62015.2128    214.740822  A
  62028.9856     34.790886  D
  62042.4764    214.837701  A
  62056.4381     34.574293  D
  62069.6792    214.133198  A
  62083.7158     32.996983  D
  62096.7806    211.834714  A
  62110.7772     30.094612  D
  62123.8525    208.664876  A
  62137.7983     27.241488  D
  62151.0140    206.309998  A
  62164.9911     25.760608  D
  62178.2840    205.526962  A
  62192.3745     25.555813  D
  62205.5727    205.594163  A
  62219.8158     25.468607  D
  62232.7891    205.243296  A
  62247.1621     24.440240  D
  62259.9009    203.605192  A
  62274.3216     22.074060  D
  62286.9662    200.860689  A
  62301.3587     19.233681  D
  62314.0994    198.189449  A
  62328.4381     17.182028  D
  62341.3580    196.699518  A
  62355.6812     16.460857  D
  62368.6891    196.448893  A
  62383.0763     16.524527  D
  62395.9818    196.474787  A
  62410.4826     16.031200  D
  62423.1412    195.462245  A
  62437.7488     14.002086  D
  62450.1795    192.863598  A
  62464.8235     10.857150  D
  62477.2580    189.689964  A
  62491.8525      8.210668  D
  62504.5111    187.590484  A
  62519.0172      7.132527  D
  62531.8916    187.054537  A
  62546.3348      7.131362  D
  62559.2577    187.137763  A
  62573.6997      6.891716  D
  62586.4808    186.471413  A
  62600.9861      5.433880  D
  62613.5548    184.451214  A
  62628.1237      2.769947  D
  62640.5994    181.590249  A
  62655.1786      0.004041  D
  62667.7667    179.163026  A
  62682.2787    358.329158  D
  62695.1067    178.077889  A
  62709.4980    357.944071  D
  62722.5295    177.988192  A
  62736.8103    358.009390  D
  62749.8829    177.811665  A
  62764.1153    357.272902  D
  62777.0547    176.420849  A
  62791.3028    354.946449  D
  62804.0731    173.608495  A
  62818.3735    351.762846  D
  62831.1469    170.641259  A
  62845.4508    349.405611  D
  62858.4387    168.966303  A
  62872.6360    348.651323  D
  62885.8893    168.675671  A
  62899.9076    348.747337  D
  62913.3261    168.648260  A
  62927.1716    348.330579  D
  62940.5888    167.565705  A
  62954.3495    346.521550  D
  62967.6659    165.191999  A
  62981.4465    343.691938  D
  62994.6981    162.385251  A
  63008.5442    341.126573  D
  63021.8626    160.389092  A
  63035.7159    339.823685  D
  63049.2189    159.727274  A
  63062.9618    339.687595  D
  63076.6717    159.714718  A
  63090.2197    339.707351  D
  63104.0735    159.278094  A
  63117.4107    338.659703  D
  63131.2800    157.427424  A
  63144.5093    336.091130  D
  63158.3073    154.445336  A
  63171.5910    332.978201  D
  63185.3597    151.792367  A
  63198.7630    330.939118  D
  63212.6193    150.589322  A
  63226.0317    330.475788  D
  63240.0627    150.548030  A
  63253.3052    330.577505  D
  63267.5086    150.273106  A
  63280.4900    329.856475  D
  63294.7973    148.707366  A
  63307.5771    327.688763  D
  63321.8913    145.985700  A
  63334.6541    324.744098  D
  63348.9209    143.289719  A
  63361.8239    322.405035  D
  63376.0623    141.746278  A
  63389.1047    321.453894  D
  63403.3734    141.411563  A
  63416.4208    321.445717  D
  63430.7865    141.409456  A
  63443.6697    321.275242  D
  63458.1658    140.623641  A
  63470.7926    319.878960  D
  63485.3741    138.318814  A
  63497.8346    317.083884  D
  63512.4182    135.214729  A
  63524.9459    314.087116  D
  63539.4672    132.879570  A
  63552.2303    312.384504  D
  63566.6818    132.092964  A
  63579.6102    312.096849  D
  63594.0538    132.171363  A
  63606.9329    312.092087  D
  63621.4324    131.645204  A
  63634.0973    311.033732  D
  63648.6814    129.635723  A
  63661.1367    308.537849  D
  63675.7732    126.668994  A
  63688.2132    305.588060  D
  63702.8224    124.150506  A
  63715.4508    303.547069  D
  63729.9639    122.991021  A
  63742.8249    302.877299  D
  63757.2291    122.915940  A
  63770.2244    302.948070  D
  63784.5558    122.842922  A
  63797.5102    302.504974  D
  63811.8419    121.688104  A
  63824.6220    300.729430  D
  63839.0033    119.114184  A
  63851.6420    297.814369  D
  63866.0624    116.079843  A
  63878.7662    295.090106  D
  63893.1528    114.105506  A
  63906.1076    293.809115  D
  63920.3628    113.645836  A
  63933.5716    293.690104  D
  63947.6552    113.725173  A
  63960.9664    293.479439  D
  63974.9232    112.929614  A
  63988.1591    292.002625  D
  64002.0836    110.625376  A
  64015.1881    289.255139  D
  64029.1637    107.615291  A
  64042.2528    286.494538  D
  64056.2691    105.379425  A
  64069.5016    284.897548  D
  64083.4605    104.560269  A
  64096.9129    284.551154  D
  64110.7137    104.605385  A
  64124.3602    284.572288  D
  64137.9603    104.386058  A
  64151.6883    283.742585  D
  64165.1341    102.931456  A
  64178.8235    281.572160  D
  64192.2287    100.182473  A
  64205.8405    278.642951  D
  64219.3243     97.315350  A
  64232.9459    276.351545  D
  64246.5088     95.690801  A
  64260.2704    275.519336  D
  64273.7753     95.459656  A
  64287.7380    275.502865  D
  64301.0354     95.492470  A
  64315.1679    275.019632  D
  64328.2014     94.390418  A
  64342.3904    273.023973  D
  64355.2766     91.777271  A
  64369.4301    270.045870  D
  64382.3692     88.763904  A
  64396.4790    267.541920  D
  64409.5693     86.807642  A
  64423.6953    266.406689  D
  64436.8570     86.275902  A
  64451.0774    266.343941  D
  64464.1466     86.379849  A
  64478.4991    266.192184  D
  64491.3503     85.902342  A
  64505.8268    264.934397  D
  64518.4439     84.076780  A
  64532.9764    262.382286  D
  64545.5022     81.172589  A
  64560.0049    259.477261  D
  64572.6546     78.495059  A
  64587.0932    257.588810  D
  64599.9533     77.214561  A
  64614.3600    257.113243  D
  64627.3207     77.152085  A
  64641.7603    257.141000  D
  64654.6031     76.992885  A
  64669.1395    256.311922  D
  64681.7211     75.508421  A
  64696.3450    253.877898  D
  64708.7482     72.628622  A
  64723.3960    250.761437  D
  64735.8636     69.701919  A
  64750.4548    248.537239  D
  64763.1584     68.101059  A
  64777.6469    247.789447  D
  64790.5510     67.790029  A
  64804.9642    247.850029  D
  64817.9025     67.800179  A
  64832.3036    247.519174  D
  64845.1148     67.002460  A
  64859.5585    245.879103  D
  64872.1796     64.843583  A
  64886.6816    243.085525  D
  64899.2240     61.929670  A
  64913.7367    240.334475  D
  64926.4144     59.593673  A
  64940.8522    238.831491  D
  64953.7906     58.658963  A
  64968.0912    238.646162  D
  64981.2449     58.699278  A
  64995.3984    238.647186  D
  65008.5873     58.260631  A
  65022.6609    237.476088  D
  65035.7164     56.370688  A
  65049.8002    234.766764  D
  65062.7251     53.357047  A
  65076.8664    231.702782  D
  65089.8386     50.719835  A
  65103.9838    229.820422  D
  65117.1669     49.554194  A
  65131.2002    229.396407  D
  65144.6145     49.430504  A
  65158.4668    229.483432  D
  65172.0258     49.279573  A
  65185.7042    228.879147  D
  65199.2723     48.048592  A
  65212.8594    226.933099  D
  65226.3433     45.577680  A
  65239.9502    224.080557  D
  65253.3776     42.799921  A
  65267.0614    221.612064  D
  65280.5550     40.935699  A
  65294.2579    220.483094  D
  65307.9340     40.412187  A
  65321.5188    220.450675  D
  65335.4111     40.450025  A
  65348.7620    220.313477  D
  65362.7958     39.634031  A
  65375.9116    218.835934  D
  65389.9603     37.306918  A
  65402.9813    215.919103  D
  65416.9701     34.218253  A
  65430.0889    212.968577  D
  65444.0586     31.970215  A
  65457.3125    211.395197  D
  65471.3519     31.211029  A
  65484.6046    211.172180  D
  65498.7802     31.210751  A
  65511.8671    211.192891  D
  65526.1931     30.802481  A
  65539.0318    210.282867  D
  65553.4492     29.065220  A
  65566.1087    208.014944  D
  65580.5341     26.303422  A
  65593.1935    205.120605  D
  65607.5697     23.702829  A
  65620.3871    202.917029  D
  65634.7204     22.300345  A
  65647.6937    202.090816  D
  65662.0489     22.113065  A
  65675.0244    202.156316  D
  65689.4671     22.061148  A
  65702.2616    201.806521  D
  65716.8225     20.852293  A
  65729.3471    199.966165  D
  65743.9894     18.120428  A
  65756.3800    196.862690  D
  65771.0141     15.012397  A
  65783.5385    194.056331  D
  65798.0947     13.114562  A
  65810.8700    192.789340  D
  65825.3398     12.698762  A
  65838.2666    192.744646  D
  65852.6948     12.736687  A
  65865.5711    192.577252  D
  65880.0352     11.997948  A
  65892.7146    191.266028  D
  65907.2456      9.874219  A
  65919.7536    188.711450  D
  65934.3291      6.976626  A
  65946.8417    185.902850  D
  65961.3915      4.631267  A
  65974.0976    184.096766  D
  65988.5466      3.626397  A
  66001.4971    183.579033  D
  66015.8204      3.615004  A
  66028.9064    183.610956  D
  66043.1433      3.452001  A
  66056.1833    182.955249  D
  66070.3957      1.924804  A
  66083.2621    180.764730  D
  66097.5152    358.971146  A
  66110.2767    177.649979  D
  66124.5717    356.003685  A
  66137.4500    175.204145  D
  66151.6992    354.457835  A
  66164.8367    174.307988  D
  66178.9373    354.295055  A
  66192.3066    174.351977  D
  66206.2155    354.304797  A
  66219.6683    173.885739  D
  66233.4396    353.235972  A
  66246.8340    172.142434  D
  66260.5707    350.809883  A
  66273.8656    169.408176  D
  66287.6564    347.940030  A
  66300.9441    166.876618  D
  66314.7863    345.926871  A
  66328.2047    165.546837  D
  66342.0008    345.280729  A
  66355.6229    165.300830  D
  66369.2630    345.375962  A
  66383.0755    165.258098  D
  66396.4944    344.986685  A
  66410.3920    164.159332  D
  66423.6349    343.149682  A
  66437.4949    161.594650  D
  66450.7088    340.097100  A
  66464.5028    158.563710  D
  66477.8275    337.353443  A
  66491.6461    156.579586  D
  66505.0582    336.157636  A
  66519.0123    156.103920  D
  66532.3447    336.145536  A
  66546.4780    156.120038  D
  66559.5807    335.979679  A
  66573.8620    155.277624  D
  66586.7109    334.551669  A
  66601.0511    153.074762  D
  66613.7776    331.857791  A
  66628.0902    150.195077  D
  66640.8912    329.056624  A
  66655.1559    147.972067  D
  66668.1226    327.379819  A
  66682.3783    147.062976  D
  66695.4352    326.983446  A
  66709.7519    147.025647  D
  66722.7306    327.046706  A
  66737.1695    146.802676  D
  66749.9206    326.378560  A
  66764.4733    145.245980  D
  66776.9878    324.220465  A
  66791.5889    142.352748  D
  66804.0435    321.104165  A
  66818.6086    139.437357  D
  66831.2415    318.612946  A
  66845.7293    137.877879  D
  66858.5914    317.685723  A
  66873.0343    137.700265  D
  66885.9629    317.737052  A
  66900.4249    137.643869  D
  66913.2164    317.343342  A
  66927.7512    136.409672  D
  66940.3048    315.527121  A
  66954.9179    133.801927  D
  66967.3400    312.634991  A
  66981.9706    130.893477  D
  66994.4870    309.997015  A
  67009.0527    129.005618  D
  67021.8005    308.648545  A
