# 月行九道 — Ecliptic node crossings (β = 0)
# DE440 1900–2100, linear interpolation between 1-day steps
# Frame: fixed J2000 mean ecliptic approximation
#
# day          lambda(deg)   type
# ----------   -----------   ----  (A=ascending, D=descending)
  67063.5528    127.277691  D
  67076.5611    307.178463  A
  67090.8732    126.787254  D
  67103.7630    306.131659  A
  67118.1016    124.901092  D
  67130.8081    303.672762  A
  67145.1976    121.880986  D
  67157.8533    300.639436  A
  67172.2551    119.201259  D
  67185.0857    298.564651  A
  67199.4028    118.020780  D
  67212.5113    297.967606  A
  67226.6648    118.008361  D
  67239.9647    297.992650  A
  67253.9583    117.813590  D
  67267.2693    297.245787  A
  67281.1736    116.266587  D
  67294.3631    295.028915  A
  67308.2822    113.433055  D
  67321.3831    292.093548  A
  67335.3632    110.648358  D
  67348.5281    289.819086  A
  67362.5103    109.107890  D
  67375.8658    288.905383  A
  67389.7397    108.834162  D
  67403.3163    288.907652  A
  67416.9996    108.908157  D
  67430.7210    288.604501  A
  67444.2145    108.163651  D
  67457.9606    287.132384  A
  67471.3420    105.976265  D
  67485.0167    284.429913  A
  67498.4225    102.950644  D
  67512.0492    281.631973  A
  67525.5571    100.571605  D
  67539.2583    280.041179  A
  67552.7925     99.721860  D
  67566.6709    279.744741  A
  67580.0712     99.821829  D
  67594.1473    279.699471  A
  67607.2902     99.415041  D
  67621.4822    278.471057  A
  67634.4008     97.502670  D
  67648.5991    275.833301  A
  67661.4683     94.495219  D
  67675.6170    272.920741  A
  67688.6101     91.877766  D
  67702.7377    271.068433  A
  67715.8634     90.671157  D
  67730.0441    270.585233  A
  67743.1676     90.603237  D
  67757.4596    270.620526  A
  67770.4236     90.548988  D
  67784.8527    270.016570  A
  67797.5698     89.449707  D
  67812.0977    268.092111  A
  67824.6293     86.972327  D
  67839.1678    265.166245  A
  67851.7184     83.975115  D
  67866.2018    262.610128  A
  67878.9473     81.915107  D
  67893.3727    261.452671  A
  67906.3033     81.355831  D
  67920.7197    261.394270  A
  67933.6454     81.416832  D
  67948.1321    261.176090  A
  67960.8482     80.703213  D
  67975.4307    259.517020  A
  67987.9010     78.434237  D
  68002.5460    256.548926  A
  68014.9508     75.334082  D
  68029.5799    253.725559  A
  68042.1583     72.983279  D
  68056.6980    252.257284  A
  68069.5175     72.086313  D
  68083.9597    252.054447  A
  68096.9065     72.090320  D
  68111.2986    252.076497  A
  68124.2027     71.839796  D
  68138.6063    251.151994  A
  68151.3356     70.362235  D
  68165.7970    248.854654  A
  68178.3675     67.681667  D
  68192.8723    245.893159  A
  68205.4660     64.873037  D
  68219.9430    243.659642  A
  68232.7534     63.199263  D
  68247.1191    242.890984  A
  68260.1944     62.914069  D
  68274.4024    242.971001  A
  68287.6150     62.863923  D
  68301.7003    242.517684  A
  68314.8555     61.764076  D
  68328.9033    240.531803  A
  68341.9005     59.181206  D
  68355.9920    237.445990  A
  68368.9353     56.172353  D
  68383.0718    234.850206  A
  68396.1565     54.241186  D
  68410.2403    233.748660  A
  68423.5596     53.688103  D
  68437.4903    233.723558  A
  68451.0092     53.720503  D
  68464.7510    233.606724  A
  68478.3517     53.126704  D
  68491.9507    232.380975  A
  68505.5053     51.221741  D
  68519.0661    229.873853  A
  68532.5345     48.435737  D
  68546.1553    227.027533  A
  68559.6196     45.978141  D
  68573.3066    225.151204  A
  68586.8994     44.809555  D
  68600.5441    224.664425  A
  68614.3502     44.740396  D
  68627.8088    224.762526  A
  68641.8048     44.485552  D
  68655.0105    224.074453  A
  68669.0900     42.947355  D
  68682.1095    221.787612  A
  68696.1535     40.051050  D
  68709.1827    218.632138  A
  68723.1746     37.214181  D
  68736.3480    216.271090  A
  68750.3604     35.718941  D
  68763.6180    215.460986  A
  68777.7336     35.472993  D
  68790.9085    215.530671  A
  68805.1748     35.451698  D
  68818.1297    215.223711  A
  68832.5197     34.415869  D
  68845.2443    213.633704  A
  68859.6881     32.075766  D
  68872.3092    210.906029  A
  68886.7281     29.226471  D
  68899.4388    208.188698  A
  68913.8028     27.137481  D
  68926.6953    206.642583  A
  68941.0423     26.420447  D
  68954.0325    206.399986  A
  68968.4293     26.462003  D
  68981.3341    206.427505  A
  68995.8384     25.961719  D
  69008.4933    205.398899  A
  69023.1077     23.965923  D
  69035.5302    202.795325  A
  69050.1826     20.823292  D
  69062.6075    199.624729  A
  69077.2127     18.184709  D
  69089.8590    197.540926  A
  69104.3724     17.089381  D
  69117.2463    197.029068  A
  69131.6835     17.061621  D
  69144.6123    197.069951  A
  69159.0474     16.872222  D
  69171.8410    196.437469  A
  69186.3282     15.462381  D
  69198.9195    194.474337  A
  69213.4703     12.815948  D
  69225.9616    191.642309  A
  69240.5281     10.030987  D
  69253.1264    189.210981  A
  69267.6265      8.308785  D
  69280.4648    188.049810  A
  69294.8435      7.903820  D
  69307.8893    187.946074  A
  69322.1541      8.000471  D
  69335.2554    187.811153  A
  69349.4530      7.252642  D
  69362.4310    186.396632  A
  69376.6396      4.917170  D
  69389.4499    183.576748  A
  69403.7116      1.735556  D
  69416.5208    180.605914  A
  69430.7924    359.387008  D
  69443.8065    178.934874  A
  69457.9801    358.644504  D
  69471.2599    178.691164  A
  69485.2486    358.746426  D
  69498.6935    178.611228  A
  69512.5073    358.330760  D
  69525.9659    177.587945  A
  69539.6850    356.567571  D
  69553.0509    175.274966  A
  69566.7840    353.774667  D
  69580.0819    172.485652  A
  69593.8830    351.197244  D
  69607.2395    170.465641  A
  69621.0562    349.866273  D
  69634.5849    169.717644  A
  69648.3030    349.704575  D
  69662.0427    169.745239  A
  69675.5596    349.714149  D
  69689.4482    169.296329  A
  69702.7490    348.678821  D
  69716.6607    167.423066  A
  69729.8451    346.111903  D
  69743.6897    164.429512  A
  69756.9270    342.997265  D
  69770.7396    161.775150  A
  69784.1046    340.970751  D
  69797.9972    160.610566  A
  69811.3776    340.487671  D
  69825.4324    160.553862  A
  69838.6503    340.573009  D
  69852.8780    160.278584  A
  69865.8356    339.880616  D
  69880.1729    158.793854  A
  69892.9232    337.769582  D
  69907.2724    156.104325  A
  69919.9992    334.863497  D
  69934.3026    153.400418  A
  69947.1709    332.511005  D
  69961.4348    151.797665  A
  69974.4526    331.491031  D
  69988.7374    151.419025  A
  70001.7708    331.459067  D
  70016.1520    151.474012  A
  70029.0259    331.326224  D
  70043.5291    150.665493  A
  70056.1521    329.957749  D
  70070.7441    148.355557  A
  70083.1923    327.157923  D
  70097.7902    145.236089  A
  70110.3042    324.136481  D
  70124.8383    142.892872  A
  70137.5873    322.393847  D
  70152.0520    142.131419  A
  70164.9695    322.122014  D
  70179.4132    142.193290  A
  70192.3007    322.132093  D
  70206.7892    141.666512  A
  70219.4682    321.078606  D
  70234.0428    139.730948  A
  70246.5104    318.625082  D
  70261.1380    136.808551  A
  70273.5829    315.690875  D
  70288.1883    134.279277  A
  70300.8119    313.627118  D
  70315.3237    133.071228  A
  70328.1896    312.965700  D
  70342.5821    132.952256  A
  70355.5919    312.982246  D
  70369.9087    132.905168  A
  70382.8863    312.569139  D
  70397.1944    131.804864  A
  70410.0037    310.828025  D
  70424.3535    129.221135  A
  70437.0211    307.909133  D
  70451.4140    126.153062  A
  70464.1440    305.181308  D
  70478.5058    124.152253  A
  70491.4841    303.850299  D
  70505.7160    123.683231  A
  70518.9474    303.738800  D
  70533.0079    123.782435  A
  70546.3486    303.550886  D
  70560.2700    123.015931  A
  70573.5450    302.066022  D
  70587.4282    120.738301  A
  70600.5788    299.354967  D
  70614.5112    117.751582  A
  70627.6393    296.603383  D
  70641.6183    115.496152  A
  70654.8780    294.994870  D
  70668.8098    114.643707  A
  70682.2880    294.662326  D
  70696.0640    114.697111  A
  70709.7339    294.634343  D
  70723.3095    114.503671  A
  70737.0761    293.881317  D
  70750.4816    113.063647  A
  70764.2184    291.727615  D
  70777.5745    110.304551  A
  70791.2345    288.772908  D
  70804.6697    107.400440  A
  70818.3338    286.442859  D
  70831.8570    105.756329  A
  70845.6500    285.556109  D
  70859.1290    105.539067  A
  70873.1205    285.597457  D
  70886.3896    105.561164  A
  70900.5455    285.070679  D
  70913.5532    104.462413  A
  70927.7743    283.093157  D
  70940.6277    101.880316  A
  70954.8196    280.147891  D
  70967.7197     98.885927  A
  70981.8668    277.649803  D
  70994.9192     96.922300  A
  71009.0767    276.522773  D
  71022.2122     96.376499  A
  71036.4462    276.415841  D
  71049.5045     96.451374  A
  71063.8693    276.275093  D
  71076.7111     95.999156  A
  71091.2039    275.094771  D
  71103.8051     94.207137  A
  71118.3561    272.530760  D
  71130.8593     91.295965  A
  71145.3850    269.580586  D
  71158.0090     88.595250  A
  71172.4688    267.641851  D
  71185.3166     87.284342  A
  71199.7314    267.142852  D
  71212.6851     87.183611  A
  71227.1317    267.217234  D
  71239.9715     87.044229  A
  71254.5024    266.362224  D
  71267.0933     85.588271  A
  71281.7108    263.942349  D
  71294.1208     82.740782  A
  71308.7663    260.850769  D
  71321.2359     79.831738  A
  71335.8261    258.623097  D
  71348.5250     78.174271  A
  71363.0153    257.870041  D
  71375.9148     77.848845  A
  71390.3223    257.926381  D
  71403.2775     77.893115  A
  71417.6581    257.596407  D
  71430.4966     77.102371  A
  71444.9185    256.010076  D
  71457.5644     74.963773  A
  71472.0453    253.235248  D
  71484.6036     72.027913  A
  71499.0997    250.445462  D
  71511.7857     69.647393  A
  71526.2124    248.901463  D
  71539.1667     68.737027  A
  71553.4470    248.683609  D
  71566.6226     68.717548  A
  71580.7519    248.679044  D
  71593.9719     68.303337  A
  71608.0133    247.535763  D
  71621.1069     66.441216  A
  71635.1502    244.855253  D
  71648.1164     63.448765  A
  71662.2181    241.804435  D
  71675.2271     60.827022  A
  71689.3365    239.901029  D
  71702.5444     59.597149  A
  71716.5512    239.437939  D
  71729.9887     59.488611  A
  71743.8163    239.527018  D
  71757.4045     59.353369  A
  71771.0543    238.980965  D
  71784.6591     58.129941  A
  71798.2090    237.082489  D
  71811.7363     55.675788  A
  71825.2989    234.217249  D
  71838.7662     52.868886  A
  71852.4090    231.684475  D
  71865.9359     50.979994  A
  71879.6060    230.502464  D
  71893.3138     50.460018  A
  71906.8693    230.466614  D
  71920.7896     50.449532  A
  71934.1142    230.354890  D
  71948.1823     49.689631  A
  71961.2613    228.881075  D
  71975.3477     47.343706  A
  71988.3295    225.962126  D
  72002.3597     44.253828  A
  72015.4373    223.000964  D
  72029.4440     41.988328  A
  72042.6607    221.404185  D
  72056.7275     41.196790  A
  72069.9548    221.178837  D
  72084.1531     41.249141  A
  72097.2231    221.223481  D
  72111.5607     40.818384  A
  72124.3908    220.342459  D
  72138.8270     39.122639  A
  72151.4670    218.100651  D
  72165.9192     36.376633  A
  72178.5471    215.182018  D
  72192.9523     33.739064  A
  72205.7363    212.919989  D
  72220.0963     32.310026  A
  72233.0469    212.083258  D
  72247.4149     32.083562  A
  72260.3869    212.132006  D
  72274.8336     32.021749  A
  72287.6252    211.768096  D
  72302.1907     30.855852  A
  72314.7097    209.923201  D
  72329.3540     28.100215  A
  72341.7400    206.815591  D
  72356.3808     24.981000  A
  72368.8960    204.019884  D
  72383.4609     23.067180  A
  72396.2329    202.771204  D
  72410.7010     22.629589  A
  72423.6277    202.672060  D
  72438.0534     22.703823  A
  72450.9375    202.534013  D
  72465.3851     21.992131  A
  72478.0895    201.285542  D
  72492.5990     19.890473  A
  72505.1300    198.765403  D
  72519.6867     16.990847  A
  72532.2135    195.939746  D
  72546.7486     14.598877  A
  72559.4628    194.047694  D
  72573.9012     13.558306  A
  72586.8594    193.493721  D
  72601.1721     13.558593  A
  72614.2813    193.562880  D
  72628.4889     13.380263  A
  72641.5620    192.869514  D
  72655.7400     11.846638  A
  72668.6422    190.663135  D
  72682.8589      8.887973  A
  72695.6546    187.536159  D
  72709.9168      5.918854  A
  72722.8228    185.095114  D
  72737.0470      4.379903  A
  72750.2110    184.246552  D
  72764.2828      4.207869  A
  72777.6748    184.225994  D
  72791.5560      4.202992  A
  72805.0449    183.821402  D
  72818.7786      3.170477  A
  72832.2194    182.127407  D
  72845.9104      0.791960  A
  72859.2540    179.408542  D
  72872.9967    357.925362  A
  72886.3260    176.841366  D
  72900.1267    355.870612  A
  72913.5736    175.425776  D
  72927.3411    355.171440  A
  72940.9909    175.192063  D
  72954.6029    355.245920  A
  72968.4464    175.141845  D
  72981.8339    354.872548  A
  72995.7700    174.023399  D
  73008.9716    353.042967  A
  73022.8771    171.448075  D
  73036.0429    349.977583  A
