# 月行九道 — Ecliptic latitude β envelope (local extrema)
# DE440 1900–2100, 1-day steps
# Frame: SOFA IAU 2006 mean ecliptic/equinox of date
#
# day         beta(deg)    type
# ----------  -----------  ----  (1=max, -1=min)
  49912.0000      5.270633   1
  49927.0000     -5.205683  -1
  49939.0000      5.119846   1
  49954.0000     -5.070176  -1
  49967.0000      5.018763   1
  49981.0000     -5.001641  -1
  49994.0000      5.017044   1
  50008.0000     -5.066251  -1
  50021.0000      5.134920   1
  50036.0000     -5.191955  -1
  50048.0000      5.263322   1
  50063.0000     -5.299282  -1
  50075.0000      5.264507   1
  50090.0000     -5.238327  -1
  50103.0000      5.178323   1
  50117.0000     -5.088434  -1
  50130.0000      5.050607   1
  50144.0000     -4.989080  -1
  50157.0000      4.993528   1
  50171.0000     -5.015379  -1
  50184.0000      5.053382   1
  50199.0000     -5.144135  -1
  50212.0000      5.204907   1
  50226.0000     -5.270312  -1
  50239.0000      5.284805   1
  50253.0000     -5.266590  -1
  50266.0000      5.233613   1
  50280.0000     -5.140027  -1
  50293.0000      5.077122   1
  50308.0000     -5.006383  -1
  50321.0000      4.991625   1
  50335.0000     -4.971270  -1
  50348.0000      5.035656   1
  50362.0000     -5.075701  -1
  50375.0000      5.161135   1
  50389.0000     -5.230767  -1
  50402.0000      5.250183   1
  50416.0000     -5.281027  -1
  50430.0000      5.235988   1
  50443.0000     -5.171481  -1
  50457.0000      5.131535   1
  50471.0000     -5.040705  -1
  50484.0000      5.014737   1
  50498.0000     -4.975544  -1
  50511.0000      4.989451   1
  50525.0000     -5.044531  -1
  50539.0000      5.113427   1
  50552.0000     -5.187108  -1
  50566.0000      5.249847   1
  50579.0000     -5.275864  -1
  50593.0000      5.273652   1
  50606.0000     -5.224989  -1
  50620.0000      5.171730   1
  50634.0000     -5.116494  -1
  50648.0000      5.032201   1
  50661.0000     -5.007746  -1
  50675.0000      4.995556   1
  50688.0000     -5.005896  -1
  50702.0000      5.071887   1
  50715.0000     -5.125881  -1
  50729.0000      5.190875   1
  50742.0000     -5.258696  -1
  50757.0000      5.276147   1
  50769.0000     -5.262099  -1
  50784.0000      5.235377   1
  50797.0000     -5.171875  -1
  50811.0000      5.097634   1
  50824.0000     -5.038519  -1
  50838.0000      4.999724   1
  50851.0000     -4.999207  -1
  50865.0000      5.020098   1
  50878.0000     -5.091643  -1
  50893.0000      5.171864   1
  50905.0000     -5.220278  -1
  50920.0000      5.285538   1
  50933.0000     -5.271632  -1
  50947.0000      5.261877   1
  50960.0000     -5.235713  -1
  50974.0000      5.130515   1
  50987.0000     -5.100788  -1
  51002.0000      5.014716   1
  51014.0000     -4.988199  -1
  51029.0000      5.000004   1
  51042.0000     -5.009726  -1
  51056.0000      5.109784   1
  51069.0000     -5.153562  -1
  51083.0000      5.240442   1
  51096.0000     -5.281454  -1
  51111.0000      5.275665   1
  51123.0000     -5.276875  -1
  51138.0000      5.204346   1
  51150.0000     -5.122178  -1
  51165.0000      5.060366   1
  51178.0000     -5.010696  -1
  51192.0000      4.994651   1
  51205.0000     -5.017284  -1
  51219.0000      5.067348   1
  51232.0000     -5.131085  -1
  51246.0000      5.191606   1
  51259.0000     -5.245198  -1
  51274.0000      5.276041   1
  51286.0000     -5.246214  -1
  51301.0000      5.243207   1
  51314.0000     -5.188044  -1
  51328.0000      5.111431   1
  51341.0000     -5.065313  -1
  51355.0000      5.000376   1
  51368.0000     -4.983706  -1
  51382.0000      5.003119   1
  51396.0000     -5.034130  -1
  51409.0000      5.110479   1
  51423.0000     -5.190880  -1
  51437.0000      5.242769   1
  51450.0000     -5.282536  -1
  51464.0000      5.275426   1
  51477.0000     -5.230798  -1
  51491.0000      5.157074   1
  51504.0000     -5.061418  -1
  51518.0000      5.008022   1
  51532.0000     -4.989866  -1
  51545.0000      4.970681   1
  51559.0000     -5.037224  -1
  51572.0000      5.066628   1
  51586.0000     -5.154651  -1
  51600.0000      5.211812   1
  51614.0000     -5.233909  -1
  51627.0000      5.279613   1
  51641.0000     -5.246732  -1
  51654.0000      5.201699   1
  51668.0000     -5.146041  -1
  51681.0000      5.052173   1
  51695.0000     -5.024338  -1
  51709.0000      4.967991   1
  51722.0000     -4.976687  -1
  51736.0000      5.011236   1
  51750.0000     -5.095013  -1
  51763.0000      5.151475   1
  51777.0000     -5.239962  -1
  51790.0000      5.274308   1
  51804.0000     -5.276612  -1
  51817.0000      5.260733   1
  51831.0000     -5.172758  -1
  51845.0000      5.110219   1
  51859.0000     -5.042913  -1
  51872.0000      4.999763   1
  51886.0000     -4.994707  -1
  51899.0000      5.001863   1
  51913.0000     -5.075754  -1
  51926.0000      5.128954   1
  51940.0000     -5.194263  -1
  51953.0000      5.263470   1
  51968.0000     -5.281469  -1
  51980.0000      5.276830   1
  51995.0000     -5.241088  -1
  52008.0000      5.171675   1
  52022.0000     -5.111144  -1
  52035.0000      5.057334   1
  52049.0000     -5.008239  -1
  52062.0000      5.004170   1
  52076.0000     -5.011348  -1
  52089.0000      5.070808   1
  52104.0000     -5.137033  -1
  52116.0000      5.198990   1
  52131.0000     -5.274482  -1
  52143.0000      5.262999   1
  52158.0000     -5.277051  -1
  52171.0000      5.248023   1
  52185.0000     -5.147345  -1
  52198.0000      5.114293   1
  52213.0000     -5.009436  -1
  52225.0000      4.985705   1
  52240.0000     -4.983349  -1
  52253.0000      5.005723   1
  52267.0000     -5.101240  -1
  52280.0000      5.157108   1
  52294.0000     -5.243590  -1
  52307.0000      5.278207   1
  52321.0000     -5.266759  -1
  52334.0000      5.267271   1
  52349.0000     -5.194934  -1
  52361.0000      5.122086   1
  52376.0000     -5.065000  -1
  52389.0000      5.018991   1
  52403.0000     -4.992796  -1
  52416.0000      5.011890   1
  52430.0000     -5.044731  -1
  52443.0000      5.102206   1
  52457.0000     -5.172816  -1
  52470.0000      5.212643   1
  52484.0000     -5.251295  -1
  52498.0000      5.253506   1
  52512.0000     -5.250022  -1
  52525.0000      5.204601   1
  52539.0000     -5.127271  -1
  52552.0000      5.069302   1
  52566.0000     -5.000521  -1
  52579.0000      4.968804   1
  52593.0000     -4.997805  -1
  52607.0000      5.041550   1
  52620.0000     -5.120869  -1
  52634.0000      5.201189   1
  52647.0000     -5.236397  -1
  52661.0000      5.278773   1
  52675.0000     -5.263376  -1
  52688.0000      5.212767   1
  52702.0000     -5.164956  -1
  52716.0000      5.069214   1
  52729.0000     -5.030314  -1
  52743.0000      5.001755   1
  52756.0000     -4.985750  -1
  52770.0000      5.030992   1
  52783.0000     -5.064194  -1
  52797.0000      5.129513   1
  52810.0000     -5.187674  -1
  52825.0000      5.239360   1
  52838.0000     -5.270428  -1
  52852.0000      5.268946   1
  52865.0000     -5.235168  -1
  52879.0000      5.168930   1
  52892.0000     -5.091230  -1
  52906.0000      5.029166   1
  52919.0000     -4.977386  -1
  52933.0000      4.967779   1
  52946.0000     -5.004836  -1
  52961.0000      5.098844   1
  52974.0000     -5.138195  -1
  52988.0000      5.248733   1
  53001.0000     -5.273766  -1
  53015.0000      5.275476   1
  53028.0000     -5.270709  -1
  53043.0000      5.175467   1
  53055.0000     -5.129835  -1
  53070.0000      5.055478   1
  53083.0000     -5.000122  -1
  53097.0000      5.002419   1
  53110.0000     -5.001474  -1
  53124.0000      5.068420   1
  53137.0000     -5.112510  -1
  53151.0000      5.182955   1
  53164.0000     -5.247266  -1
  53179.0000      5.276087   1
  53191.0000     -5.291313  -1
  53206.0000      5.262570   1
  53218.0000     -5.185145  -1
  53233.0000      5.135508   1
  53246.0000     -5.074457  -1
  53260.0000      5.012779   1
  53273.0000     -5.002043  -1
  53287.0000      5.004889   1
  53300.0000     -5.059038  -1
  53315.0000      5.116228   1
  53327.0000     -5.194208  -1
  53342.0000      5.272376   1
  53354.0000     -5.261419  -1
  53369.0000      5.280983   1
  53382.0000     -5.242582  -1
  53396.0000      5.151429   1
  53409.0000     -5.111597  -1
  53423.0000      5.007913   1
  53436.0000     -4.988499  -1
  53451.0000      4.972869   1
  53464.0000     -5.008117  -1
  53478.0000      5.076418   1
  53491.0000     -5.146634  -1
  53505.0000      5.221824   1
  53518.0000     -5.264210  -1
  53532.0000      5.279303   1
  53545.0000     -5.269487  -1
  53560.0000      5.199597   1
  53572.0000     -5.140444  -1
  53587.0000      5.078608   1
  53600.0000     -5.032149  -1
  53614.0000      4.983345   1
  53627.0000     -5.002478  -1
  53641.0000      5.018102   1
  53654.0000     -5.082307  -1
  53668.0000      5.161475   1
  53681.0000     -5.193800  -1
  53695.0000      5.270740   1
  53709.0000     -5.269121  -1
  53723.0000      5.230976   1
  53736.0000     -5.203335  -1
  53750.0000      5.117910   1
  53763.0000     -5.060846  -1
  53777.0000      5.001078   1
  53790.0000     -4.964064  -1
  53804.0000      5.001286   1
  53818.0000     -5.051861  -1
  53831.0000      5.117350   1
  53845.0000     -5.196225  -1
  53858.0000      5.241717   1
  53872.0000     -5.269736  -1
  53885.0000      5.255236   1
  53899.0000     -5.215800  -1
  53913.0000      5.189215   1
  53927.0000     -5.108012  -1
  53940.0000      5.060430   1
  53954.0000     -5.015480  -1
  53967.0000      4.990577   1
  53981.0000     -5.019805  -1
  53994.0000      5.054638   1
  54008.0000     -5.115434  -1
  54021.0000      5.196121   1
  54036.0000     -5.256830  -1
  54048.0000      5.268583   1
  54063.0000     -5.283439  -1
  54076.0000      5.240722   1
  54090.0000     -5.168727  -1
  54103.0000      5.103675   1
  54117.0000     -5.025809  -1
  54130.0000      4.995837   1
  54144.0000     -4.974541  -1
  54157.0000      5.023427   1
  54172.0000     -5.102764  -1
  54184.0000      5.145786   1
  54199.0000     -5.244977  -1
  54212.0000      5.259309   1
  54226.0000     -5.279334  -1
  54239.0000      5.282158   1
  54254.0000     -5.204637  -1
  54266.0000      5.171689   1
  54281.0000     -5.085307  -1
  54293.0000      5.016195   1
  54308.0000     -5.004952  -1
  54321.0000      4.992294   1
  54335.0000     -5.048275  -1
  54348.0000      5.091906   1
  54362.0000     -5.174865  -1
  54375.0000      5.238563   1
  54390.0000     -5.271690  -1
  54402.0000      5.299855   1
  54417.0000     -5.269406  -1
  54429.0000      5.196038   1
  54444.0000     -5.135284  -1
  54457.0000      5.070766   1
  54471.0000     -5.011404  -1
  54484.0000      5.004400   1
  54498.0000     -5.012958  -1
  54511.0000      5.061649   1
  54525.0000     -5.120390  -1
  54538.0000      5.182560   1
  54553.0000     -5.251685  -1
  54566.0000      5.256993   1
  54580.0000     -5.283654  -1
  54593.0000      5.249702   1
  54607.0000     -5.180706  -1
  54620.0000      5.132472   1
  54634.0000     -5.039154  -1
  54647.0000      4.997559   1
  54661.0000     -4.975471  -1
  54675.0000      4.998908   1
  54688.0000     -5.035923  -1
  54702.0000      5.129730   1
  54716.0000     -5.189828  -1
  54729.0000      5.256449   1
  54743.0000     -5.286979  -1
  54756.0000      5.267945   1
  54770.0000     -5.225779  -1
  54784.0000      5.138726   1
  54797.0000     -5.064764  -1
  54811.0000      5.033172   1
  54825.0000     -4.965760  -1
  54838.0000      5.003523   1
  54852.0000     -5.006328  -1
  54865.0000      5.080737   1
  54879.0000     -5.153100  -1
  54893.0000      5.207511   1
  54906.0000     -5.271941  -1
  54920.0000      5.278399   1
  54933.0000     -5.254984  -1
  54947.0000      5.214609   1
  54961.0000     -5.123584  -1
  54974.0000      5.076314   1
  54988.0000     -5.014082  -1
  55001.0000      4.966405   1
  55015.0000     -4.990684  -1
  55029.0000      5.040523   1
  55042.0000     -5.089517  -1
  55056.0000      5.181003   1
  55069.0000     -5.233499  -1
  55083.0000      5.266944   1
  55096.0000     -5.288455  -1
  55111.0000      5.235962   1
  55124.0000     -5.191606  -1
  55138.0000      5.127667   1
  55151.0000     -5.064944  -1
  55165.0000      5.018024   1
  55178.0000     -4.993931  -1
  55192.0000      5.023563   1
  55205.0000     -5.064636  -1
  55219.0000      5.124260   1
  55232.0000     -5.208884  -1
  55247.0000      5.266305   1
  55259.0000     -5.284761  -1
  55274.0000      5.288325   1
  55287.0000     -5.238879  -1
  55301.0000      5.181146   1
  55314.0000     -5.128293  -1
  55328.0000      5.043128   1
  55341.0000     -5.019275  -1
  55355.0000      4.979962   1
  55368.0000     -5.018032  -1
  55383.0000      5.074849   1
  55395.0000     -5.123318  -1
  55410.0000      5.226171   1
  55423.0000     -5.241720  -1
  55437.0000      5.290041   1
  55450.0000     -5.292194  -1
  55465.0000      5.223085   1
  55477.0000     -5.194203  -1
  55492.0000      5.092269   1
  55504.0000     -5.024644  -1
  55519.0000      4.995972   1
  55532.0000     -4.988670  -1
  55546.0000      5.041868   1
  55559.0000     -5.096574  -1
  55573.0000      5.181758   1
  55586.0000     -5.240813  -1
  55600.0000      5.263373   1
  55613.0000     -5.291770  -1
  55628.0000      5.259971   1
  55640.0000     -5.190740  -1
  55655.0000      5.142767   1
  55668.0000     -5.081833  -1
  55682.0000      5.023512   1
  55695.0000     -5.010746  -1
  55709.0000      5.007640   1
  55722.0000     -5.040981  -1
  55736.0000      5.104053   1
  55749.0000     -5.143602  -1
  55763.0000      5.214942   1
  55777.0000     -5.257512  -1
  55791.0000      5.282654   1
  55804.0000     -5.264034  -1
  55818.0000      5.205384   1
  55831.0000     -5.143235  -1
  55845.0000      5.055201   1
  55858.0000     -4.988826  -1
  55872.0000      4.978710   1
  55886.0000     -5.001494  -1
  55899.0000      5.047226   1
  55913.0000     -5.136591  -1
  55926.0000      5.180839   1
  55940.0000     -5.254279  -1
  55954.0000      5.277744   1
  55967.0000     -5.248217  -1
  55981.0000      5.234661   1
  55995.0000     -5.153377  -1
  56008.0000      5.092440   1
  56022.0000     -5.046319  -1
  56035.0000      4.986721   1
  56049.0000     -5.005257  -1
  56062.0000      5.003869   1
  56076.0000     -5.059794  -1
  56089.0000      5.115422   1
  56104.0000     -5.201482  -1
  56117.0000      5.250901   1
  56131.0000     -5.287346  -1
  56144.0000      5.280431   1
  56158.0000     -5.234067  -1
  56171.0000      5.166305   1
  56185.0000     -5.086857  -1
  56199.0000      5.010305   1
  56213.0000     -4.970289  -1
  56226.0000      4.974958   1
  56240.0000     -5.039411  -1
  56253.0000      5.077793   1
  56267.0000     -5.186341  -1
  56280.0000      5.234704   1
  56294.0000     -5.268101  -1
  56307.0000      5.299762   1
  56322.0000     -5.249062  -1
  56334.0000      5.203614   1
  56349.0000     -5.135846  -1
  56362.0000      5.065487   1
  56376.0000     -5.027223  -1
  56389.0000      5.002327   1
  56403.0000     -5.023276  -1
  56416.0000      5.057690   1
  56430.0000     -5.113193  -1
  56443.0000      5.189367   1
  56458.0000     -5.247479  -1
  56470.0000      5.283223   1
  56485.0000     -5.297440  -1
  56498.0000      5.243406   1
  56512.0000     -5.206242  -1
  56525.0000      5.151798   1
  56539.0000     -5.057745  -1
  56552.0000      5.028470   1
  56566.0000     -4.977883  -1
  56579.0000      5.006410   1
  56594.0000     -5.050779  -1
  56606.0000      5.110852   1
  56621.0000     -5.218748  -1
  56634.0000      5.241455   1
  56648.0000     -5.295431  -1
  56661.0000      5.288011   1
  56675.0000     -5.213730  -1
  56688.0000      5.187206   1
  56703.0000     -5.081605  -1
  56715.0000      5.023257   1
  56730.0000     -4.990255  -1
  56743.0000      4.991765   1
  56757.0000     -5.026519  -1
  56770.0000      5.087167   1
  56784.0000     -5.158248  -1
  56797.0000      5.218049   1
  56811.0000     -5.262282  -1
  56824.0000      5.276781   1
  56839.0000     -5.251068  -1
  56852.0000      5.198123   1
  56866.0000     -5.160365  -1
  56879.0000      5.100402   1
  56893.0000     -5.029541  -1
  56906.0000      5.007528   1
  56920.0000     -4.989940  -1
  56933.0000      5.016313   1
  56947.0000     -5.087670  -1
  56961.0000      5.135520   1
  56974.0000     -5.226622  -1
  56988.0000      5.268121   1
  57002.0000     -5.261772  -1
  57015.0000      5.260548   1
  57029.0000     -5.196904  -1
  57042.0000      5.126820   1
  57056.0000     -5.056294  -1
  57069.0000      4.974759   1
  57083.0000     -4.986901  -1
  57097.0000      5.009499   1
  57110.0000     -5.050300  -1
  57124.0000      5.128935   1
  57137.0000     -5.181339  -1
  57151.0000      5.233693   1
  57164.0000     -5.252636  -1
  57179.0000      5.245391   1
  57192.0000     -5.247527  -1
  57206.0000      5.186088   1
  57219.0000     -5.129887  -1
  57233.0000      5.066176   1
  57246.0000     -5.007445  -1
  57260.0000      4.998271   1
  57273.0000     -4.999370  -1
  57287.0000      5.039240   1
  57300.0000     -5.114421  -1
  57315.0000      5.204759   1
  57327.0000     -5.233440  -1
  57342.0000      5.295416   1
  57355.0000     -5.283280  -1
  57369.0000      5.230362   1
  57382.0000     -5.178786  -1
  57396.0000      5.074874   1
  57409.0000     -5.025372  -1
  57424.0000      4.978875   1
  57436.0000     -4.974403  -1
  57451.0000      5.042253   1
  57464.0000     -5.068131  -1
  57478.0000      5.179500   1
  57491.0000     -5.217217  -1
  57505.0000      5.261784   1
  57518.0000     -5.296108  -1
  57533.0000      5.261606   1
  57545.0000     -5.234576  -1
  57560.0000      5.162126   1
  57573.0000     -5.078562  -1
  57587.0000      5.039663   1
  57600.0000     -5.003421  -1
  57614.0000      5.008663   1
  57627.0000     -5.036894  -1
  57641.0000      5.095949   1
  57654.0000     -5.168959  -1
  57669.0000      5.227898   1
  57681.0000     -5.280079  -1
  57696.0000      5.298774   1
  57708.0000     -5.246116  -1
  57723.0000      5.206529   1
  57736.0000     -5.144875  -1
  57750.0000      5.053389   1
  57763.0000     -5.023476  -1
  57777.0000      4.981493   1
  57790.0000     -5.003635  -1
  57804.0000      5.040838   1
  57817.0000     -5.096591  -1
  57832.0000      5.194865   1
  57845.0000     -5.233780  -1
  57859.0000      5.286428   1
  57872.0000     -5.281417  -1
  57886.0000      5.234228   1
  57899.0000     -5.197034  -1
  57913.0000      5.090132   1
  57926.0000     -5.036778  -1
  57941.0000      4.984621   1
  57954.0000     -4.987245  -1
  57968.0000      4.990298   1
  57981.0000     -5.063134  -1
  57995.0000      5.117657   1
  58008.0000     -5.194022  -1
  58022.0000      5.255187   1
  58035.0000     -5.261865  -1
  58049.0000      5.264478   1
  58063.0000     -5.210513  -1
  58077.0000      5.145264   1
  58090.0000     -5.096958  -1
  58104.0000      5.013149   1
  58117.0000     -4.998514  -1
  58131.0000      4.978221   1
  58144.0000     -5.008009  -1
  58158.0000      5.081267   1
  58172.0000     -5.149449  -1
  58185.0000      5.224665   1
  58199.0000     -5.268118  -1
  58212.0000      5.272245   1
  58226.0000     -5.256990  -1
  58240.0000      5.192115   1
  58253.0000     -5.131931  -1
  58267.0000      5.074592   1
  58281.0000     -4.998262  -1
  58294.0000      4.991663   1
  58308.0000     -5.002643  -1
  58321.0000      5.029073   1
  58335.0000     -5.105059  -1
  58348.0000      5.162107   1
  58362.0000     -5.215766  -1
  58375.0000      5.269890   1
  58390.0000     -5.269549  -1
  58403.0000      5.244150   1
  58417.0000     -5.203108  -1
  58430.0000      5.138066   1
  58444.0000     -5.065283  -1
  58457.0000      5.012142   1
  58471.0000     -4.993494  -1
  58484.0000      5.007359   1
  58498.0000     -5.043064  -1
  58511.0000      5.127055   1
  58526.0000     -5.210730  -1
  58538.0000      5.246147   1
  58553.0000     -5.293701  -1
  58566.0000      5.272405   1
  58580.0000     -5.232181  -1
  58593.0000      5.195367   1
  58607.0000     -5.087614  -1
  58620.0000      5.055714   1
  58635.0000     -4.990468  -1
  58647.0000      4.982085   1
  58662.0000     -5.021620  -1
  58675.0000      5.039402   1
  58689.0000     -5.151248  -1
  58702.0000      5.189055   1
  58716.0000     -5.258569  -1
  58729.0000      5.292331   1
  58744.0000     -5.269900  -1
  58756.0000      5.253426   1
  58771.0000     -5.171539  -1
  58783.0000      5.083076   1
  58798.0000     -5.033642  -1
  58811.0000      4.996182   1
  58825.0000     -4.999316  -1
  58838.0000      5.034817   1
  58852.0000     -5.099658  -1
  58865.0000      5.168745   1
  58879.0000     -5.216288  -1
  58892.0000      5.269584   1
  58907.0000     -5.284388  -1
  58920.0000      5.231155   1
  58934.0000     -5.208512  -1
  58947.0000      5.148557   1
  58961.0000     -5.068891  -1
  58974.0000      5.033088   1
  58988.0000     -4.989332  -1
  59001.0000      4.991717   1
  59015.0000     -5.030941  -1
  59029.0000      5.068950   1
  59042.0000     -5.143686  -1
  59056.0000      5.219505   1
  59070.0000     -5.269050  -1
  59083.0000      5.282939   1
  59097.0000     -5.256106  -1
  59110.0000      5.205351   1
  59124.0000     -5.117105  -1
  59137.0000      5.032156   1
  59151.0000     -4.983886  -1
  59165.0000      4.984400   1
  59178.0000     -4.979620  -1
  59192.0000      5.062011   1
  59206.0000     -5.095362  -1
  59219.0000      5.189307   1
  59233.0000     -5.246245  -1
  59246.0000      5.240183   1
  59260.0000     -5.271612  -1
  59274.0000      5.218834   1
  59287.0000     -5.154924  -1
  59301.0000      5.103944   1
  59314.0000     -5.008651  -1
  59328.0000      5.003372   1
  59342.0000     -4.967767  -1
  59355.0000      4.994689   1
  59369.0000     -5.049662  -1
  59383.0000      5.135726   1
  59396.0000     -5.195493  -1
  59410.0000      5.261604   1
  59423.0000     -5.283155  -1
  59437.0000      5.265718   1
  59450.0000     -5.225028  -1
  59464.0000      5.142985   1
  59478.0000     -5.081165  -1
  59492.0000      5.013616   1
  59505.0000     -4.986180  -1
  59519.0000      4.999585   1
  59532.0000     -5.019784  -1
  59546.0000      5.105783   1
  59559.0000     -5.164044  -1
  59573.0000      5.219062   1
  59586.0000     -5.283016  -1
  59601.0000      5.281920   1
  59613.0000     -5.253869  -1
  59628.0000      5.206677   1
  59641.0000     -5.136100  -1
  59655.0000      5.071793   1
  59668.0000     -5.026390  -1
  59682.0000      4.999728   1
  59695.0000     -5.013092  -1
  59709.0000      5.039139   1
  59722.0000     -5.112659  -1
  59737.0000      5.185639   1
  59749.0000     -5.234156  -1
  59764.0000      5.290411   1
  59777.0000     -5.266432  -1
  59791.0000      5.253862   1
  59804.0000     -5.219353  -1
  59818.0000      5.111500   1
  59831.0000     -5.078910  -1
  59846.0000      4.990053   1
  59858.0000     -4.980186  -1
  59873.0000      5.001617   1
  59886.0000     -5.029281  -1
  59900.0000      5.141112   1
  59913.0000     -5.188873  -1
  59927.0000      5.266891   1
  59940.0000     -5.292267  -1
  59955.0000      5.256802   1
  59967.0000     -5.247374  -1
  59982.0000      5.161590   1
  59994.0000     -5.079931  -1
  60009.0000      5.031875   1
  60022.0000     -5.000979  -1
  60036.0000      4.996587   1
  60049.0000     -5.032912  -1
  60063.0000      5.085581   1
  60076.0000     -5.147506  -1
  60090.0000      5.210682   1
  60103.0000     -5.244481  -1
  60118.0000      5.262771   1
  60131.0000     -5.243710  -1
  60145.0000      5.226284   1
  60158.0000     -5.171030  -1
  60172.0000      5.091752   1
  60185.0000     -5.042764  -1
  60199.0000      4.990133   1
  60212.0000     -4.974997  -1
  60226.0000      5.020843   1
  60240.0000     -5.070065  -1
  60253.0000      5.153560   1
  60267.0000     -5.227704  -1
  60281.0000      5.249769   1
  60294.0000     -5.282850  -1
  60308.0000      5.253887   1
  60321.0000     -5.189474  -1
  60335.0000      5.124787   1
  60349.0000     -5.031752  -1
  60362.0000      5.001025   1
  60376.0000     -4.994491  -1
  60389.0000      4.996902   1
  60403.0000     -5.061438  -1
  60416.0000      5.104634   1
  60430.0000     -5.170685  -1
  60443.0000      5.214486   1
  60458.0000     -5.253653  -1
  60471.0000      5.275440   1
  60485.0000     -5.245517  -1
  60498.0000      5.198224   1
  60512.0000     -5.131150  -1
  60525.0000      5.051717   1
  60539.0000     -5.010519  -1
  60552.0000      4.971901   1
  60566.0000     -4.981549  -1
  60579.0000      5.031758   1
  60594.0000     -5.133793  -1
  60607.0000      5.177287   1
  60621.0000     -5.269333  -1
  60634.0000      5.288982   1
  60648.0000     -5.267571  -1
  60661.0000      5.245306   1
  60676.0000     -5.136652  -1
  60688.0000      5.083423   1
  60703.0000     -5.023043  -1
  60716.0000      4.983960   1
  60730.0000     -5.007903  -1
  60743.0000      5.022099   1
  60757.0000     -5.107475  -1
  60770.0000      5.156919   1
  60784.0000     -5.216248  -1
  60797.0000      5.277247   1
  60812.0000     -5.286265  -1
  60824.0000      5.277602   1
  60839.0000     -5.231652  -1
  60852.0000      5.153867   1
  60866.0000     -5.097841  -1
  60879.0000      5.046346   1
  60893.0000     -5.003555  -1
  60906.0000      5.007982   1
  60920.0000     -5.028609  -1
  60933.0000      5.094253   1
  60948.0000     -5.161827  -1
  60960.0000      5.227506   1
  60975.0000     -5.292219  -1
  60988.0000      5.265951   1
  61002.0000     -5.263830  -1
  61015.0000      5.219926   1
  61029.0000     -5.115938  -1
  61042.0000      5.077835   1
  61056.0000     -4.986160  -1
  61069.0000      4.980860   1
  61084.0000     -4.991969  -1
  61097.0000      5.036889   1
  61111.0000     -5.127598  -1
  61124.0000      5.187750   1
  61138.0000     -5.259512  -1
  61151.0000      5.284359   1
  61165.0000     -5.269264  -1
  61178.0000      5.251796   1
  61193.0000     -5.171118  -1
  61205.0000      5.099828   1
  61220.0000     -5.045933  -1
  61233.0000      5.012844   1
  61247.0000     -4.984391  -1
  61260.0000      5.019250   1
  61274.0000     -5.054307  -1
  61287.0000      5.121131   1
  61301.0000     -5.199192  -1
  61314.0000      5.224105   1
  61328.0000     -5.274590  -1
  61342.0000      5.261269   1
  61356.0000     -5.220376  -1
  61369.0000      5.174878   1
  61383.0000     -5.087461  -1
  61396.0000      5.035231   1
  61410.0000     -4.987675  -1
  61423.0000      4.967684   1
  61437.0000     -5.025256  -1
  61451.0000      5.087621   1
  61464.0000     -5.161350  -1
  61478.0000      5.231775   1
  61491.0000     -5.261974  -1
  61505.0000      5.276443   1
  61519.0000     -5.245522  -1
  61532.0000      5.189514   1
  61546.0000     -5.150596  -1
  61560.0000      5.066307   1
  61573.0000     -5.028385  -1
  61587.0000      5.004773   1
  61600.0000     -4.997510  -1
  61614.0000      5.045658   1
  61627.0000     -5.090828  -1
  61641.0000      5.150027   1
  61654.0000     -5.224353  -1
  61669.0000      5.271424   1
  61682.0000     -5.271181  -1
  61696.0000      5.266466   1
  61709.0000     -5.216655  -1
  61723.0000      5.137360   1
  61736.0000     -5.068991  -1
  61750.0000      5.007231   1
  61763.0000     -4.987072  -1
  61777.0000      4.986006   1
  61790.0000     -5.051576  -1
  61805.0000      5.145192   1
  61817.0000     -5.184494  -1
  61832.0000      5.273035   1
  61845.0000     -5.281792  -1
  61859.0000      5.269316   1
  61872.0000     -5.259476  -1
  61887.0000      5.163422   1
  61899.0000     -5.122050  -1
  61914.0000      5.048038   1
  61927.0000     -4.991154  -1
  61941.0000      5.006737   1
  61954.0000     -5.009387  -1
  61968.0000      5.085337   1
  61981.0000     -5.131490  -1
  61995.0000      5.207410   1
  62008.0000     -5.266893  -1
  62023.0000      5.287961   1
  62035.0000     -5.294542  -1
  62050.0000      5.247884   1
  62062.0000     -5.161363  -1
  62077.0000      5.103513   1
  62090.0000     -5.046571  -1
  62104.0000      5.000224   1
  62117.0000     -5.007084  -1
  62131.0000      5.034609   1
  62144.0000     -5.096272  -1
  62158.0000      5.152914   1
  62171.0000     -5.222027  -1
  62186.0000      5.282017   1
  62199.0000     -5.264672  -1
  62213.0000      5.266895   1
  62226.0000     -5.221905  -1
  62240.0000      5.136605   1
  62253.0000     -5.091482  -1
  62267.0000      5.009687   1
  62280.0000     -4.983856  -1
  62294.0000      4.985870   1
  62308.0000     -5.025844  -1
  62322.0000      5.080601   1
  62335.0000     -5.168301  -1
  62349.0000      5.232449   1
  62362.0000     -5.276048  -1
  62376.0000      5.286585   1
  62389.0000     -5.257177  -1
  62403.0000      5.189425   1
  62417.0000     -5.106291  -1
  62431.0000      5.036825   1
  62444.0000     -5.014258  -1
  62458.0000      4.963816   1
  62471.0000     -5.015255  -1
  62485.0000      5.037592   1
